Unnamed: 0.1,Unnamed: 0,Names,Class,[H/Mg],[C/Mg],[O/Mg],[Na/Mg],[Mg/Mg],[Al/Mg],[Si/Mg],[P/Mg],[S/Mg],[K/Mg],[Ca/Mg],[Ti/Mg],[Cr/Mg],[Mn/Mg],[Fe/Mg],[Co/Mg],[Ni/Mg],[Cu/Mg],[Zn/Mg],[He/Mg],[Li/Mg],[Be/Mg],[B/Mg],[N/Mg],[F/Mg],[Ne/Mg],[Cl/Mg],[Ar/Mg],[Sc/Mg],[V/Mg],[Ga/Mg],[Ge/Mg]
1033,1033,Y790574,CLL,-1.755934,,0.569666,-1.279934,0.0,-1.144934,0.006066,-2.236934,-0.945434,-2.628934,-1.337934,-2.589934,-1.903934,-2.133934,-0.219234,-3.249934,-1.507934,,,,,,,,,,,,,,,
1034,1034,Y793214,CLL,,,0.563867,-1.163233,0.0,-1.058233,0.007767,-2.387233,-0.938433,-2.341233,-1.348233,-2.603233,-2.042233,-2.218233,-0.267133,-2.994233,-1.546233,,,,,,,,,,,,,,,
1035,1035,Y8410,CLL,-1.0386,,0.5693,-1.3786,0.0,-1.1616,0.0124,-2.6106,-0.9936,-2.5196,-1.3236,-2.6616,-1.9916,-2.0386,-0.2082,-3.2096,-1.4866,,,,,,,,,,,,,,,
1036,1036,Y791108,CLL,-1.272659,,0.572941,-1.332659,0.0,-1.050659,0.005341,-2.430659,-1.052659,-2.441659,-1.268659,-2.670659,-2.067659,-2.155659,-0.258259,-3.102659,-1.664659,,,,,,,,,,,,,,,
1037,1037,A881725,CLL,0.05449,,0.62309,-1.76921,0.0,-1.03691,-0.06621,-2.93521,-1.12521,-2.41421,-1.26721,-2.57121,-1.96521,-2.21921,-0.18801,-2.95121,-1.35021,,,,,,,,,,,,,,,
1038,1038,Bandong,CLL,-1.07444,-1.88044,0.57976,-1.30144,0.0,-1.14844,0.02356,-2.20544,-0.97074,-2.47444,-1.27144,-2.66244,-1.93344,-2.09544,-0.25614,-2.87244,-1.50544,,,,,,,,,,,,,,,
1039,1039,Cherokee_Spr.,CLL,-1.576,-2.4,0.5806,-1.303,0.0,-1.179,0.034,-2.394,-0.976,-2.43,-1.28,-2.47,-1.971,-2.047,-0.2359,-2.869,-1.58,,,,,,,,,,,,,,,
1040,1040,Dhurmsala,CLL,,,,,0.0,-1.16064,0.02836,-2.38464,,-2.44064,-1.27664,-2.65664,34.47836,-2.12064,-0.25504,,,,,,,,,,,,,,,,,
1041,1041,Diep_River,CLL,,,,,0.0,-1.12839,0.03461,-2.32139,,-3.77439,-1.28839,-2.67239,34.50461,-2.12139,-0.19729,,,,,,,,,,,,,,,,,
1042,1042,Ensisheim,CLL,-1.16446,-1.92746,0.57834,-1.30146,0.0,-1.15646,0.02854,-2.22146,-1.01746,-2.77546,-1.20046,-2.55846,-1.95846,-2.10846,-0.26516,-3.09546,-1.54946,,,,,,,,,,,,,,,
1043,1043,Karatu,CLL,-1.16443,-1.89143,0.58177,-1.28643,0.0,-1.17643,0.03057,-2.48643,-1.15043,-2.33843,-1.30743,-2.53843,-1.99343,-2.11843,-0.29033,-2.98043,-1.66143,,,,,,,,,,,,,,,
1044,1044,Oubari,CLL,-0.72253,-2.09133,0.59037,-1.34133,0.0,-1.20433,0.03367,-2.26033,-0.93013,-2.50833,-1.24333,-2.57833,-1.97133,-2.12233,-0.23023,-2.95733,-1.52033,,,,,,,,,,,,,,,
1045,1045,PCA82507,CLL,-0.99365,,0.58815,-1.29365,0.0,-1.11865,0.03535,-2.33965,-1.28365,-2.52965,-1.23965,-2.56665,-1.94365,-2.13065,-0.30275,-2.97865,-1.91665,,,,,,,,,,,,,,,
1046,1046,Saint-Severin,CLL,-1.35265,-2.57465,0.58295,-1.28765,0.0,-1.12865,0.03335,-2.30565,-0.97665,-2.42865,-1.26165,-2.65765,-1.91365,-2.14265,-0.23905,-2.96465,-1.54365,,,,,,,,,,,,,,,
1047,1047,St.Mesmin,CLL,-1.72168,-1.70068,0.55362,-1.34468,0.0,-1.14268,0.01632,-2.22068,-0.99668,-2.48668,-1.29368,-2.52368,-1.96668,-2.07468,-0.07189,-2.53768,-1.28768,,,,,,,,,,,,,,,
1048,1048,St.Mesmin,CLL,,,0.58115,-1.31295,0.0,-1.09995,0.03405,-2.51295,-1.58895,-2.46995,-1.14495,-2.30895,-1.97095,-2.07695,-0.37965,,-3.12995,,,,,,,,,,,,,,,
1049,1049,St.Mesmin,CLL,,,0.58042,-1.30568,0.0,-1.03168,0.03932,-2.28768,-1.49568,-2.42868,-1.19068,-2.45868,-2.12468,-2.09468,-0.40708,,-2.14168,,,,,,,,,,,,,,,
1050,1050,St.Mesmin,CLL,,,0.59128,-1.27492,0.0,-1.12592,0.05008,-2.17492,-0.94782,-2.43292,-1.24892,-2.47292,-2.20492,-2.06092,-0.27442,,-1.76392,,,,,,,,,,,,,,,
1051,1051,St.Mesmin,CLL,,,0.606,-1.3054,0.0,-0.6463,0.0306,-2.2954,-0.9354,-2.4604,-1.0884,-2.2914,-2.4374,-2.1194,-0.2807,,-1.5434,,,,,,,,,,,,,,,
1052,1052,TIL82402,CLL,-1.38904,,0.58726,-1.30104,0.0,-1.12704,0.03796,-2.08004,-1.03604,-2.47004,-1.23804,-2.62004,-1.96204,-2.11604,-0.25114,-2.96504,-1.98604,,,,,,,,,,,,,,,
1053,1053,Y74646,CLL,-0.94248,,0.59362,-1.29928,0.0,-0.97428,0.03172,-2.24728,-1.07628,-2.35328,-1.30728,-2.52128,-1.78328,-2.07728,-0.24788,-3.07328,-1.55828,,,,,,,,,,,,,,,
1054,1054,Y74646,CLL,-1.36134,,0.57656,-1.32734,0.0,-1.15734,0.01866,-2.27534,-1.00734,-2.43634,-1.29334,-2.53134,-1.93734,-2.13734,-0.25104,-3.09834,-1.59134,,,,,,,,,,,,,,,
1055,1055,Y74663,CLL,,,0.56601,-1.33469,0.0,-1.20369,0.01131,-2.25269,-1.08169,-2.64469,-1.36369,-2.94069,-1.98069,-2.13569,-0.25549,-2.76069,-1.58969,,,,,,,,,,,,,,,
1056,1056,Y75258,CLL,-1.44695,,0.59265,-1.31595,0.0,-1.19295,0.01605,-2.11295,-1.16295,-2.56295,-1.28895,-2.44095,-1.91795,-2.08795,-0.19585,-3.18395,-1.57695,,,,,,,,,,,,,,,
1057,1057,Y790256,CLL,-1.22433,,0.57877,-1.34433,0.0,-1.10733,0.01667,-2.29133,-1.04333,-2.47533,-1.25833,-2.55833,-1.94233,-2.10933,-0.23633,,-1.66733,,,,,,,,,,,,,,,
1058,1058,Y790406,CLL,,,0.58377,-1.24303,0.0,-1.03903,0.03397,-2.26403,-0.98503,-2.42503,-1.30903,-2.65403,-1.91803,-2.08803,-0.25173,,-1.58403,,,,,,,,,,,,,,,
1059,1059,Y790520,CLL,-0.768219,,0.569181,-1.430519,0.0,-1.218519,0.005481,-2.217519,-0.963519,-2.407519,-1.319519,-2.762519,-2.032519,-2.133519,-0.264319,-2.885519,-1.663519,,,,,,,,,,,,,,,
1060,1060,Y790528,CLL,-1.19829,,0.59311,-1.27129,0.0,-1.02829,0.02771,-1.92729,-0.82739,-2.60329,-1.22329,-2.56429,-2.01329,-2.04629,-0.19119,-2.83829,-1.55329,,,,,,,,,,,,,,,
1061,1061,Y790752,CLL,-1.37829,,0.57481,-1.30829,0.0,-1.09129,0.01371,-2.22129,-0.83129,-2.45829,-1.20129,-2.73329,-2.01329,-2.14529,-0.17299,-2.59629,-1.49729,,,,,,,,,,,,,,,
1062,1062,Y790782,CLL,-0.61359,,0.59851,-1.33199,0.0,-0.99499,0.01701,-2.17799,-1.02299,-2.42099,-1.30499,-2.61299,-2.01699,-2.10899,-0.23019,-2.79699,-1.61399,,,,,,,,,,,,,,,
1063,1063,Y790783,CLL,-1.2425,,0.5737,-1.3585,0.0,-1.0835,0.0125,-2.1805,-1.0365,-2.4375,-1.2975,-2.7085,-2.0635,-2.1945,-0.2437,-2.9235,-1.6455,,,,,,,,,,,,,,,
1064,1064,Y790784,CLL,,,0.57635,-1.26615,0.0,-0.99715,0.01785,-2.20115,-0.65745,-2.42115,-1.31215,-2.80515,-2.15215,-2.10815,-0.05529,-2.76215,-1.40915,,,,,,,,,,,,,,,
1065,1065,Y790785,CLL,,,0.56869,-1.30361,0.0,-1.06761,0.01139,-2.62161,-1.04061,-2.48461,-1.29361,-2.81161,-2.17461,-2.13161,-0.25091,-3.05061,-1.66661,,,,,,,,,,,,,,,
1066,1066,Y791536,CLL,-1.195506,,0.570694,-1.344506,0.0,-1.146506,0.008494,-2.195506,-1.098506,-2.540506,-1.314506,-2.820506,-2.003506,-2.140506,-0.291806,-3.160506,-1.612506,,,,,,,,,,,,,,,
1067,1067,Y793506,CLL,-2.43828,,0.57372,-1.33228,0.0,-1.04028,0.01572,-1.85128,-0.70318,-2.45828,-1.31128,-2.64628,-2.00328,-2.17428,-0.18738,-2.84828,-1.53328,,,,,,,,,,,,,,,
1068,1068,Y793539,CLL,-1.150907,,0.571093,-1.407907,0.0,-1.147907,0.004093,-2.289907,-1.105907,-2.492907,-1.329907,-2.680907,-1.975907,-2.036907,-0.269507,-3.310907,-1.673907,,,,,,,,,,,,,,,
1069,1069,Y74160,CLL,-1.56896,,0.57234,-1.31096,0.0,-1.10396,0.02004,-2.39496,-2.25796,-2.61496,-1.23196,-2.60096,-1.94796,-2.15196,-0.41026,-4.13796,-2.65896,,,,,,,,,,,,,,,
1070,1070,Y790144,CLL,,,0.57692,-1.24048,0.0,-1.13748,0.03152,-2.25748,-0.92168,-2.34548,-1.31248,-2.68948,-1.93448,-2.10648,-0.22758,,-1.59648,,,,,,,,,,,,,,,
1071,1071,Lodran,LOD,,,,,0.0,-2.21192,-0.06092,,,,-1.94492,,,,-0.84192,,,,,,,,,,,,,,,,,
1072,1072,MAC88177,LOD,,,0.45696,-2.69524,0.0,-2.14524,-0.08524,-3.13424,,-3.65524,-1.38124,-3.03924,-2.18224,-2.18024,-0.83444,,,,,,,,,,,,,,,,,
1073,1073,Y74357,LOD,-0.96026,,0.52924,-2.31646,0.0,-2.23146,-0.02846,-2.26146,-1.50246,-3.19746,-1.01206,-2.77346,-1.72446,-2.10846,-0.17966,-2.67646,-1.60346,,,,,,,,,,,,,,,
1074,1074,Y75274,LOD,-1.0817,,0.3821,-2.1719,0.0,-2.2789,-0.2239,-2.2459,-1.7139,-3.1989,-1.9219,-3.4279,-2.6279,-2.3549,0.0692,-2.4629,-1.3299,,,,,,,,,,,,,,,
1075,1075,Y791493,LOD,-0.7621,,0.4882,-2.0337,0.0,-1.6177,-0.1007,-2.0257,-1.4867,-3.2367,-1.4257,-3.0687,-1.8367,-2.0927,-0.2212,-2.8567,-1.5807,,,,,,,,,,,,,,,
1076,1076,A881757,LUN,,,1.2111,-0.9935,0.0,0.1517,0.6765,-2.3535,-1.4285,-2.2725,0.1287,-0.8835,-1.8515,-1.6545,0.279,,-3.5075,,,,,,,,,,,,,,,
1077,1077,MAC88105,LUN,-0.4331,-1.5871,1.4679,-0.9571,0.0,0.7754,0.8859,,,-2.1801,0.4936,-1.4891,,-1.9901,-0.2061,,-2.2761,,,,,,,,,,,,,,,
1078,1078,Y793169,LUN,-0.8536,,1.2573,-1.0436,0.0,0.2488,0.7064,-1.5426,-0.9786,-1.7136,0.2193,-0.8746,-1.9936,-1.7496,0.3202,,-3.6006,,,,,,,,,,,,,,,
1079,1079,Y793274,LUN,,,1.0571,-1.2413,0.0,0.1431,0.5077,-2.3213,,-2.1433,-0.0327,-1.5513,-2.0783,-2.2703,-0.0835,,-3.1083,,,,,,,,,,,,,,,
1080,1080,A882023,MES,-1.3497,,0.8079,-1.4547,0.0,-0.4138,0.2723,-1.5217,-1.6487,-2.7667,-0.5013,-2.6957,-1.7987,-1.7987,0.531,-2.0857,-0.8717,,,,,,,,,,,,,,,
1081,1081,Barea,MES,,,,,0.0,-0.3921,0.3174,,,,-0.5737,,,,-0.1999,,,,,,,,,,,,,,,,,
1082,1082,Barea,MES,-2.1695,-1.6925,0.85,-1.6275,0.0,-0.3195,0.3425,-1.3505,-0.9495,-2.8885,-0.5593,-2.0765,-1.5285,-1.6865,0.7829,-1.9065,-0.1924,,,,,,,,,,,,,,,
1083,1083,Chaunskij,MES,,,,-1.3817,0.0,0.0578,0.5343,-0.8787,-0.2096,-2.5907,-0.1835,-1.6577,-1.5097,-1.6777,0.2128,-2.7687,-0.8127,,,,,,,,,,,,,,,
1084,1084,Clover_Springs,MES,,-1.5851,,-1.0431,0.0,-0.0226,0.3809,-1.4521,-0.4611,,-0.4122,-1.5491,-1.8851,-1.6431,0.6126,-1.6921,-0.4611,,,,,,,,,,,,,,,
1085,1085,Crab_Orchard,MES,,,,,0.0,-0.2493,0.3959,,,,-0.439,,,,-0.1059,,,,,,,,,,,,,,,,,
1086,1086,Crab_Orchard,MES,,,0.9043,,0.0,-0.2515,0.3809,-1.4031,,,-0.4646,-1.7251,,-1.6321,-0.206,,,,,,,,,,,,,,,,,
1087,1087,Crab_Orchard,MES,,,0.9043,,0.0,-0.2505,0.381,-1.397,-1.26,,-0.4636,-1.719,,-1.624,0.8129,,-0.2706,,,,,,,,,,,,,,,
1088,1088,Crab_Orchard,MES,,,,,0.0,-0.87528,0.07602,,,,-1.53198,,,,-0.49718,,,,,,,,,,,,,,,,,
1089,1089,Dyarrl_Island,MES,,-1.3648,0.8999,-1.5798,0.0,-0.3289,0.3932,-1.8668,-1.0098,-3.1038,-0.4483,-1.4468,-1.5798,-1.6008,0.278,-2.2988,-0.9828,,,,,,,,,,,,,,,
1090,1090,Emery,MES,,,,,0.0,0.076,0.4927,,,,-0.1188,,,,0.0497,,,,,,,,,,,,,,,,,
1091,1091,Emery,MES,,,,,0.0,0.1131,0.5646,,,,-0.0588,,,,0.1828,,,,,,,,,,,,,,,,,
1092,1092,Emery,MES,,,,,0.0,-2.4294,-0.1724,,,,-2.3004,,,,-0.6115,,,,,,,,,,,,,,,,,
1093,1093,Emery,MES,,-1.7646,0.9134,-1.4486,0.0,-0.2109,0.4094,-1.1556,-0.24,-2.8346,-0.4205,-1.8886,-1.5106,-1.6326,0.8202,-1.8906,-0.2384,,,,,,,,,,,,,,,
1094,1094,Emery,MES,,,,-1.4178,0.0,-0.1226,0.4442,-0.9958,,-2.7938,-0.2793,-1.8218,-1.4628,-1.6198,-0.4641,,,,,,,,,,,,,,,,,
1095,1095,Estherville,MES,,,,-1.8279,0.0,-0.5829,0.2501,-2.0149,-2.1549,-2.9619,-0.7051,-2.1199,-1.6699,-1.8189,-0.3092,,-2.2929,,,,,,,,,,,,,,,
1096,1096,Estherville,MES,,,0.9079,,0.0,-0.3264,0.4193,-1.5317,,,-0.5443,-1.8107,,-1.7297,-0.3302,,,,,,,,,,,,,,,,,
1097,1097,Estherville,MES,,,0.908,,0.0,-0.3255,0.4196,-1.5264,-0.5623,,-0.5458,-1.8304,,-1.7134,0.8623,,-0.2345,,,,,,,,,,,,,,,
1098,1098,Estherville,MES,,,,-1.6244,0.0,-0.3463,0.3086,-1.7354,,,-0.5114,-2.0264,-1.5484,-1.7734,-0.4025,,,,,,,,,,,,,,,,,
1099,1099,Hainholz,MES,,,0.9216,,0.0,-0.2703,0.3996,-1.3194,,,-0.5032,-1.8144,,-1.6974,-0.1166,,,,,,,,,,,,,,,,,
1100,1100,Hainholz,MES,,,0.9216,,0.0,-0.2705,0.3997,-1.3193,-0.4505,,-0.5028,-1.8203,,-1.7043,0.8716,,-0.2455,,,,,,,,,,,,,,,
1101,1101,Hainholz,MES,,,,-1.4011,0.0,-0.253,0.3139,-1.3361,-0.5912,,-0.4503,,-1.5981,,0.7234,-1.4011,-0.3486,,,,,,,,,,,,,,,
1102,1102,Hainholz,MES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1103,Hainholz,MES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1104,Lowicz,MES,,,,,0.0,-0.2835,0.3632,,,,-0.5086,,,,-0.1916,,,,,,,,,,,,,,,,,
1105,1105,Lowicz,MES,,,,,0.0,-1.2851,-0.1051,,,,-1.8721,,,,-0.5915,,,,,,,,,,,,,,,,,
1106,1106,Lowicz,MES,,,0.9331,,0.0,-0.386,0.4724,-1.5456,,,-0.6356,-1.3966,,-1.7796,-0.4204,,,,,,,,,,,,,,,,,
1107,1107,Lowicz,MES,,,0.9331,,0.0,-0.3861,0.4722,-1.5428,-1.2948,,-0.6368,-1.3968,,-1.7918,0.8881,,-0.2486,,,,,,,,,,,,,,,
1108,1108,Lowicz,MES,,,,-1.5299,0.0,-0.2188,0.3851,-1.2649,,-2.8579,-0.3834,-1.9049,-1.5339,-1.6629,-0.5233,,,,,,,,,,,,,,,,,
1109,1109,Morristown,MES,,,,,0.0,-0.1975,0.468,,,,-0.4152,,,,-0.0572,,,,,,,,,,,,,,,,,
1110,1110,Morristown,MES,,,,-1.8985,0.0,0.0465,0.4135,-1.6875,,-2.8105,-0.3692,,-1.4645,-1.6675,-0.5577,,,,,,,,,,,,,,,,,
1111,1111,Morristown,MES,,,0.9594,,0.0,-0.2034,0.4495,-1.5105,,,-0.4042,-1.6305,,-1.5885,-0.1451,,,,,,,,,,,,,,,,,
1112,1112,Morristown,MES,,,0.9594,,0.0,-0.2024,0.4497,-1.5213,-1.3023,,-0.4044,-1.6263,,-1.5943,0.7924,,-0.3155,,,,,,,,,,,,,,,
1113,1113,Mount_Padbury,MES,,,,,0.0,-1.5767,0.1393,,,,-1.4927,-2.2847,-1.7687,-1.8857,-0.4307,,,,,,,,,,,,,,,,,
1114,1114,Mount_Padbury,MES,,,,,0.0,-1.5767,0.1393,,,,-1.4927,-2.2847,-1.7687,-1.8857,-0.4307,,,,,,,,,,,,,,,,,
1115,1115,Mount_Padbury,MES,,,,-1.8792,0.0,-0.4564,0.2928,-1.8322,,,-0.6078,-2.1142,-1.5192,-1.7222,-0.5289,,,,,,,,,,,,,,,,,
1116,1116,Mount_Padbury,MES,,-0.471,,-1.6911,0.0,-0.3986,0.2529,-2.0751,-0.3597,-2.5751,-0.7162,-1.7081,-1.6771,-1.8191,0.6798,-1.8501,-0.3481,,,,,,,,,,,,,,,
1117,1117,Patwar,MES,,,,,0.0,-1.0626,0.2114,,,,-1.0356,,,,-0.2201,,,,,,,,,,,,,,,,,
1118,1118,Patwar,MES,,-1.3119,0.9085,-1.4449,0.0,-0.1714,0.4001,-1.9369,-0.1009,,-0.4209,-1.9309,-1.6979,-1.5919,0.6891,-1.8889,-0.3775,,,,,,,,,,,,,,,
1119,1119,Patwar,MES,,,,-1.1679,0.0,0.1858,0.6851,,,,0.033,-1.3739,-1.4759,-1.3649,0.1228,,,,,,,,,,,,,,,,,
1120,1120,Patwar,MES,,,,-1.2415,0.0,0.1411,0.6315,,,,-0.0157,-1.4955,-1.5465,-1.3645,0.1394,,,,,,,,,,,,,,,,,
1121,1121,Patwar,MES,,,0.9501,,0.0,-0.1373,0.4299,-1.4431,,,-0.3754,-1.8751,,-1.6021,-0.2432,,,,,,,,,,,,,,,,,
1122,1122,Patwar,MES,,,0.9501,,0.0,-0.1372,0.43,-1.448,-0.244,,-0.3751,-1.859,,-1.6,0.6195,,-0.607,,,,,,,,,,,,,,,
1123,1123,Patwar,MES,,,,-1.7164,0.0,-0.4121,0.3216,-1.4004,,,-0.5394,-2.1444,-1.6544,-1.7064,-0.3013,,,,,,,,,,,,,,,,,
1124,1124,Pinnaroo,MES,,,,-1.3125,0.0,-0.2623,0.3515,,-0.0483,-2.5845,-0.485,,,,1.0891,-1.7625,0.0183,,,,,,,,,,,,,,,
1125,1125,Pinnaroo,MES,,,,-1.727,0.0,-0.3654,0.26,,,,-0.5348,-2.094,-1.688,-1.827,-0.2834,,,,,,,,,,,,,,,,,
1126,1126,Simondium,MES,,,,,0.0,0.9121,1.445,,,,0.28,,,,2.1714,,0.9731,,,,,,,,,,,,,,,
1127,1127,Vaca_Muerta,MES,,,,,0.0,-0.8698,0.1952,,,,-0.9408,,,,-0.2747,,,,,,,,,,,,,,,,,
1128,1128,Vaca_Muerta,MES,,,,-1.1724,0.0,0.1743,0.6716,,,,0.0265,-1.3304,-1.5594,-1.3384,0.2045,,,,,,,,,,,,,,,,,
1129,1129,Vaca_Muerta,MES,,,0.9464,,0.0,-0.1715,0.4436,-1.1904,,,-0.3585,-1.7894,,-1.5844,-0.3551,,,,,,,,,,,,,,,,,
1130,1130,Vaca_Muerta,MES,,,0.9465,,0.0,-0.1714,0.4437,-1.1913,0.0475,,-0.3587,-1.7903,,-1.5943,0.8793,,-0.2744,,,,,,,,,,,,,,,
1131,1131,Vaca_Muerta,MES,,,,-1.5092,0.0,-0.1999,0.3748,-1.2082,-0.8702,,-0.3717,,-1.4862,-1.7232,0.6663,-1.4752,-0.474,,,,,,,,,,,,,,,
1132,1132,Vaca_Muerta,MES,,,,,0.0,0.0109,0.3993,-1.4317,-0.5677,,-0.2851,,,,0.8267,-1.4257,-0.2377,,,,,,,,,,,,,,,
1133,1133,Vaca_Muerta,MES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1134,Vaca_Muerta,MES,,,,-1.1027,0.0,0.2168,0.7003,,,-2.5007,0.0646,-1.3437,-1.5827,-1.3527,0.1876,-3.5027,-2.2027,,,,,,,,,,,,,,,
1135,1135,Vaca_Muerta,MES,,,,-1.1528,0.0,0.1492,0.6872,,,-2.6278,0.0338,-1.2248,-1.6058,-1.3588,0.1541,-3.6498,-2.2018,,,,,,,,,,,,,,,
1136,1136,Vaca_Muerta,MES,,,,-1.1604,0.0,0.1618,0.6756,,,-2.6504,0.0377,-1.3044,-1.6384,-1.3824,0.1585,-3.4484,-1.9514,,,,,,,,,,,,,,,
1137,1137,Vaca_Muerta,MES,,,,-1.2,0.0,0.064,0.642,,,-2.681,-0.0219,-1.245,-1.529,-1.394,0.1616,-3.235,-1.802,,,,,,,,,,,,,,,
1138,1138,Vaca_Muerta,MES,,,,-1.1065,0.0,0.2442,0.7215,,,-2.5825,0.0851,-1.4815,-1.6335,-1.3495,0.1651,-3.7715,-2.4975,,,,,,,,,,,,,,,
1139,1139,Vaca_Muerta,MES,,,,-1.3992,0.0,0.1365,0.5608,,,-2.9372,-0.0895,-2.3682,-1.6252,-1.4912,0.002,-3.4612,-2.0302,,,,,,,,,,,,,,,
1140,1140,Vaca_Muerta,MES,,,,-1.2571,0.0,0.1505,0.6269,,,-2.8141,-0.0226,-2.1311,-1.5621,-1.4481,0.0633,-3.4741,-1.9941,,,,,,,,,,,,,,,
1141,1141,Vaca_Muerta,MES,,,,-4.1065,0.0,0.2442,0.7215,,,-2.5825,0.0851,-1.4815,-1.6335,-1.3495,0.1651,-3.7715,-2.4975,,,,,,,,,,,,,,,
1142,1142,Vaca_Muerta,MES,,,,-4.3992,0.0,0.1365,0.5608,,,-2.9372,-0.0895,-2.3682,-1.6252,-1.4912,0.002,-3.4612,-2.0302,,,,,,,,,,,,,,,
1143,1143,Vaca_Muerta,MES,,,,-4.2571,0.0,0.1505,0.6269,,,-2.8141,-0.0226,-2.1311,-1.5621,-1.4481,0.0633,-3.4741,-1.9941,,,,,,,,,,,,,,,
1144,1144,Vaca_Muerta,MES,,,,-1.6023,0.0,-0.2516,0.3817,-1.1003,,-3.1333,-0.3971,-1.9663,-1.3223,-1.7013,-0.2657,,,,,,,,,,,,,,,,,
1145,1145,ALH77219,MES,-0.2356,-1.3965,0.7986,-1.8085,0.0,-0.6064,0.2365,-1.8675,-1.3965,-2.6895,-0.7453,-2.1915,-1.5755,-1.7315,0.32342,-2.2635,-0.8055,,,,,,,,,,,,,,,
1146,1146,ALH77219,MES,-0.0672,,0.8067,-1.9212,0.0,-0.5789,0.2318,-1.9292,-1.6352,-2.8812,-0.7473,-2.4572,-1.6192,-1.8552,0.28963,-2.5162,-0.9082,,,,,,,,,,,,,,,
1147,1147,Bondoc,MES,,,,,0.0,-0.5001,0.2532,,,,-0.683,,,,-0.2878,,,,,,,,,,,,,,,,,
1148,1148,Bondoc,MES,,,,,0.0,-1.165497,-0.001497,,,,-1.434497,,,,-0.564497,,,,,,,,,,,,,,,,,
1149,1149,Bondoc,MES,,,,,0.0,-1.4375,-0.1355,,,,-1.7605,,,,-0.5412,,,,,,,,,,,,,,,,,
1150,1150,Bondoc,MES,,,0.778,,0.0,-0.5753,0.2713,-2.1107,,,-0.9447,-2.1957,,-1.8107,-0.2823,,,,,,,,,,,,,,,,,
1151,1151,Bondoc,MES,,,0.778,,0.0,-0.5751,0.2714,-2.0986,-1.5146,,-0.9446,-2.2006,,-1.8036,0.5307,,-0.666,,,,,,,,,,,,,,,
1152,1152,Budulan,MES,,,,,0.0,-0.6055,0.2462,,,,-0.8228,,,,-0.1918,,,,,,,,,,,,,,,,,
1153,1153,Budulan,MES,,,,,0.0,-0.672,0.1817,,,,-0.9403,,,,-0.3097,,,,,,,,,,,,,,,,,
1154,1154,Budulan,MES,,,0.7111,-0.8877,0.0,-0.3499,0.2513,-1.5907,-1.6847,,-0.7249,-2.5587,-1.4037,-1.7147,0.896,,-0.179,,,,,,,,,,,,,,,
1155,1155,Mincy,MES,,,,,0.0,-0.5304,0.2724,,,,-0.7145,,,,-0.2821,,,,,,,,,,,,,,,,,
1156,1156,Mincy,MES,,,,,0.0,-1.1675,-0.1675,,,,-1.4725,,,,-0.7988,,,,,,,,,,,,,,,,,
1157,1157,Mincy,MES,,,,,0.0,-0.4596,0.2341,,,,-0.6175,,,,-0.2103,,,,,,,,,,,,,,,,,
1158,1158,Mincy,MES,,,,-1.8128,0.0,-0.5382,0.2412,-1.4138,,-3.2978,-0.6815,-2.1308,-1.3688,-1.7828,-0.623,,,,,,,,,,,,,,,,,
1159,1159,Veramin,MES,,,,,0.0,-0.7976,0.1501,,,,-0.9529,,,,-0.5648,,,,,,,,,,,,,,,,,
1160,1160,Veramin,MES,,,,,0.0,-2.472,-0.206,,,,-2.343,,,,-0.684,,,,,,,,,,,,,,,,,
1161,1161,Veramin,MES,,,0.7021,,0.0,-0.6898,0.2033,-1.7347,,,-0.9217,-2.3147,,-1.9207,-0.5502,,,,,,,,,,,,,,,,,
1162,1162,Veramin,MES,,,0.702,,0.0,-0.6898,0.2033,-1.7417,-1.6187,,-0.9207,-2.3087,,-1.9157,0.4953,,-0.6564,,,,,,,,,,,,,,,
1163,1163,Um-Hadid,MES,,,,-1.6325,0.0,0.0982,0.5205,,,,-0.1211,-3.0655,-1.1865,-1.5685,-0.0947,,,,,,,,,,,,,,,,,
1164,1164,Divnoe,MISC_D,,-1.85757,,-2.37957,0.0,-1.96557,-0.09257,-2.74557,-1.15857,-4.49457,-1.46257,-3.36157,-2.04157,-2.18157,-0.19157,-2.84157,-1.71157,-3.51357,,,,,,,,,,,,,,
1165,1165,Admire,Pall,,,0.3574,,0.0,-5.1085,-0.2445,-1.6915,-1.2295,,-2.2395,,-2.5615,,0.321,-2.1475,-0.6077,,,,,,,,,,,,,,,
1166,1166,Ahumada,Pall,,,0.3552,,0.0,-5.1853,-0.2473,-1.7683,-1.2189,,-2.3573,,-2.0393,,0.2036,-2.2233,-0.8699,,,,,,,,,,,,,,,
1167,1167,Albin,Pall,,,0.3605,,0.0,-5.1393,-0.2413,-1.7223,-0.4082,,-2.3113,,-1.9933,,0.258,-2.1773,-0.7213,,,,,,,,,,,,,,,
1168,1168,Anderson,Pall,,,0.3591,,0.0,-5.116,-0.243,-2.176,-1.0145,,-2.246,,-4.401,,0.3111,-2.154,-0.6338,,,,,,,,,,,,,,,
1169,1169,Antofagasta,Pall,,,0.3591,,0.0,-5.2508,-0.2438,-1.8328,-0.8482,,-2.4878,,-2.2348,,0.066,-2.2888,-0.9253,,,,,,,,,,,,,,,
