jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au
J1701-3006A,,255.30212079166665,-30.10838,0.0040522774496693,1.5,-4.98,-2.95,0.0052415661948529,-1.317006802673271e-19,,6.41,"GC:M62(NGC6266),GC:M62[vcs+24]",BT,He[lfrj12],,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1701-3006B,,255.30278275,-30.113621944444446,0.0040522719382779,1.5,-4.98,-2.95,0.0035938521032511,-3.496186076067675e-19,,6.41,"GC:M62(NGC6266),GC:M62[vcs+24]",BT,He[lfrj12],,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1701-3006C,,255.3036008333333,-30.11651583333333,0.0050602442439813,1.5,-4.98,-2.95,0.0076128487068349,-6.332561886019549e-20,,6.41,"GC:M62(NGC6266),GC:M62[vcs+24]",BT,UL[lfrj12],,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,inf,inf,inf,,,
J1701-3006D,,255.306483375,-30.111910277777778,0.0040335332360695,1.5,-4.98,-2.95,0.0034177704554196,1.3563900068144994e-19,1.3412682506018268e+28,6.41,"GC:M62(NGC6266),GC:M62[vcs+24]",BT,He[lfrj12],,False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.03349525479363047,0.003994731441059964,0.0025472538349667396,5.095057678022921,1.8342207640882515,0.9358269204531895
J1701-3006E,,255.30531475,-30.113019166666668,0.0040335324864121,1.5,-4.98,-2.95,0.0032337373540682,3.0744239870475575e-19,3.5892959301850466e+28,6.41,"GC:M62(NGC6266),GC:M62[vcs+24]",BT,UL[lfrj12],,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.012516694826608799,0.0014927736680932799,0.0009518721112774038,8.334814062213622,3.000533062396904,1.5308842155086246
J1701-3006F,,255.3034263333333,-30.11437055555556,0.0050602468452228,1.5,-4.98,-2.95,0.002294727095702,2.2076961601316735e-19,7.21283351092128e+28,6.41,"GC:M62(NGC6266),GC:M62[vcs+24]",BT,UL[lfrj12],,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.006228637016574762,0.0007428434946490601,0.0004736766334466862,11.815285940587852,4.253502938611628,2.1701545605161368
J1701-3006G,,255.30787166666664,-30.1114625,0.018416116460237,1.5,-4.98,-2.95,0.0046081026384676,-1.145649674762743e-19,,6.41,"GC:M62(NGC6266)[rgf+21],GC:M62[vcs+24]",ELL1,He(?)[rgf+21],,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1701-3006H,,255.30745041666663,-30.106983333333336,0.0504192070837123,1.5,,,0.0037047604491661,3.7881689960547974e-20,2.941092523608519e+27,2.626,GC:M62[vcs+24],BT,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.02563678891215957,0.0030575103054506767,0.0019496316500673253,2.385863680819558,0.858910925095041,0.4382198597423678
J1701-3006I,,255.30302366666663,-30.11404166666667,0.0201212736558864,1.5,,,0.0032956166567914,-3.37253109695298e-19,,2.591,GC:M62[vcs+24],ELL1,,,False,,0,0.07808157711903659,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1701-3130,,255.43130416666665,-31.510194444444444,0.4050783337172929,1.5,,,0.2913414710251,5.596e-17,8.9336825549169e+24,2.913,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,10.38564142418241,1.2386186816123486,0.7898093359590981,0.13149418289920387,0.04733790584371339,0.024151992777404794
J1701-3726,B1658-37,255.326875,-37.440888888888885,0.5139884531412998,1.5,,,2.454618042634058,1.1123089177695586e-14,2.9691585516649645e+24,5.175,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,98.62117898707234,11.761819006344073,7.499963141989073,0.07580676733375194,0.027290436240150696,0.01392369195926056
J1701-4533,B1657-45,255.37135251666663,-45.56368468611111,0.1019176210145366,1.5,,,0.3229090666976009,5.187967052763681e-16,6.082977749721382e+25,9.722,,,,,False,,0,0.07808157711903659,True,1.159066,0,0.16153311718388141,,,,,,,,,,J170129.17-453350.2,13.655,13.896,12.24,-3.18,-0.24100018,,unfit,0.07808157711903659,chance_coincidence,rejected,False,16.989393553144946,2.026199382850956,1.2920127984886138,0.34312265718956686,0.12352415658824409,0.0630225288715531
J1701-4958,,255.3034583333333,-49.97583333333333,2.082068435672912,4.164136871345824,,,0.80430423739,1.1e-16,8.34624927753004e+23,4.92,,,,,False,,2,0.14058157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,317.1186069702989,37.820392100742836,24.11629924063195,0.04019175388809738,0.014469031399715056,0.007382158877405641
J1702-3932,,255.55983333333333,-39.54444444444445,2.0298805861323053,4.0597611722646105,,,0.390327976785,3.78e-16,2.5093572507160804e+25,7.025,,,,,False,,1,0.10933157711903659,False,,4,0.2865331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,21.503692111600497,2.564586402054146,1.6353170780368151,0.22038017829008277,0.0793368641844298,0.040477991930831535
J1702-4128,,255.71883333333332,-41.48005555555556,0.5124732222913406,1.5,,,0.182135802939,5.23448e-14,3.420166962338094e+28,4.736,GRS:4FGL_J1702.9-4131[aab+22],,,"HE[kbm+03],HE[aab+22]",False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.00717065703356756,0.0008551912586285886,0.0005453155600852332,8.136074867854061,2.9289869524274623,1.4943810981772767
J1702-4145,,255.7395,-41.75663888888889,0.1123429828421311,1.5,,,0.345805,,,10.317,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1702-4217,,255.65183333333331,-42.28366666666666,2.298552532132607,4.597105064265214,,,0.227564958457756,1.1392878269933656e-17,3.8166033697894336e+24,7.085,,,,,False,,2,0.14058157711903657,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,143.80882932401127,17.151016033229222,10.936402611492445,0.08594681696137685,0.030940854106095667,0.015786150054130442
J1702-4306,,255.61400000000003,-43.11252777777778,0.4560292643133204,1.5,,,0.2155084733367214,9.779785348773835e-15,3.857411833081859e+27,6.664,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.1258800305280581,0.015012780731187222,0.009572949735235377,2.7323686055833485,0.9836526980100055,0.5018636214336764
J1702-4310,,255.61225,-43.17777777777778,2.073433761647121,4.146867523294242,,,0.24052386477,2.237763e-13,6.348911961860308e+28,5.15,,,,,True,3.85269,4,0.20308157711903657,True,3.659846,6,0.3490331171838814,J170227.11-431043.3,11.942,0.047,11.957,0.047,9.973,7.764,AABC,0000,J170227.13-431042.8,11.988,12.036,24.67,10.63,-0.01499939,,unfit,0.20308157711903657,chance_coincidence,rejected,False,0.004567704754000612,0.0005447563813652542,0.00034736572458724587,11.08513368435272,3.990648126366979,2.036044962432132
J1702-4428,,255.7191666666667,-44.4675,8.205763849360327,8.0,,,2.1235057036,3.3e-15,1.3605464740100054e+24,6.146,,,,,False,,8,0.32808157711903657,False,,14,0.5990331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.32808157711903657,,no_counterpart,False,303.56703014251264,36.20419570625559,23.085726215972073,0.05131543007743009,0.018473554827874834,0.009425283075446345
J1703-18,,255.85833333333332,-18.815,14.233644373250456,8.0,,,1.27024,,,1.402,,,,,True,2.508399,7,0.29683157711903657,True,2.552307,14,0.5990331171838814,J170325.83-184855.0,15.933,0.068,15.869,0.241,,7.352,ABXU,0000,J170325.83-184855.0,15.82,15.198,28.960001,-13.32,0.063999176,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1703-1846,B1700-18,255.96288125000004,-18.770790277777778,0.0066383809051145,1.5,-0.73,16.92,0.8043425117987315,1.7310058121532624e-15,1.3132130618322839e+25,2.8,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,6.527753406506122,0.7785168953966304,0.4964238964858362,0.15942590075096086,0.057393324270345915,0.0292823083011969
J1703-3241,B1700-32,255.84842798211028,-32.69705345484137,47.0511482526303,8.0,,,1.2117850946469777,6.598285848831394e-16,1.4639088759874466e+24,2.324,,,,,True,7.031534,6,0.26558157711903657,True,4.68169,13,0.5677831171838814,J170323.18-324153.8,12.684,0.033,13.063,0.061,12.384,8.693,AAUU,0000,J170323.76-324145.0,16.003,17.344,-72.75,105.0,-0.3789997,,unfit,0.26558157711903657,chance_coincidence,rejected,False,40.340481220098766,4.811110996775046,3.0678209831632905,0.05322899966504897,0.019162439879417632,0.0097767550405192
J1703-38,,255.85833333333332,-38.2,605.4975843834661,8.0,,,6.443,,,5.558,,,,RRAT,False,,3,0.17183157711903657,True,3.2077,14,0.5990331171838814,,,,,,,,,,J170326.04-381156.7,13.596,13.9,97.829994,3.74,-0.3039999,,unfit,0.17183157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1703-4442,,255.8357916666667,-44.711666666666666,1.0498900118166017,2.0997800236332034,,,1.74729348943,1.43e-14,1.058274174762783e+25,4.842,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,24.223352174966553,2.8889401539828974,1.842142330416518,0.1431167223788046,0.051522020056369654,0.026286744926719213
J1703-4851,,255.9772730770833,-48.86695555555556,0.0553770313306443,1.5,,,1.3964049836835726,5.073332789430081e-15,7.35561377643581e+24,2.98,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,13.200685423123428,1.5743481704555053,1.003888364946398,0.11931656480980184,0.042953963331528656,0.021915287414045234
J1704-3549,,256.110125,-35.82438888888889,0.1220326289372822,1.5,,,2.270547,,,5.367,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1704-3756,,256.23944166666666,-37.94525,0.8194407089144373,1.6388814178288746,,,0.305234449799,1.1284e-14,1.566470318187848e+27,5.939,,,,,False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.24619960483562595,0.029362406952056948,0.018723036783828292,1.7412148709675737,0.6268373535483265,0.31981497630016664
J1704-5236,,256.169036515,-52.61590088055556,0.1106516571150589,1.5,,,0.230708506176636,5.0639611061893305e-17,1.6280182786164373e+25,3.785,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,9.621778661362423,1.1475184163929242,0.7317189478139837,0.1775092221226345,0.06390331996414843,0.03260373467558594
J1704-6016,B1659-60,256.06166666666667,-60.281666666666666,7.058590890323069,8.0,,,0.3063230254,9.1e-16,1.2498623936220288e+26,1.406,,,,,False,,7,0.29683157711903657,True,3.900512,13,0.5677831171838814,,,,,,,,,,J170415.13-601657.0,18.092,18.089,182.92,203.12,0.002998352,,unfit,0.29683157711903657,chance_coincidence,rejected,False,0.17293835017605985,0.020625078658745313,0.01315165023860512,0.4918383433994783,0.17706180362381221,0.09033765491010827
J1705-04,,256.25,-4.683333333333334,2807.846249781706,8.0,,,0.23748,,,1.653,,,,RRAT,False,,5,0.23433157711903657,False,,12,0.5365331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J1705-1903,,256.3625,-19.134444444444444,14.2065192364069,8.0,,,0.00248022,,,1.648,,,,,False,,5,0.23433157711903657,False,,13,0.5677831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J1705-1906,B1702-19,256.4044821467202,-19.1110982085864,49.52857746865329,8.0,-77.0,-52.0,0.2989912440602792,4.1379824136933456e-15,6.111853934920719e+26,0.883,GRS:4FGL_J1705.6-1909[aab+22],,,HE,True,5.364809,8,0.32808157711903657,True,4.793673,14,0.5990331171838814,J170536.59-190641.0,12.636,0.025,12.675,0.03,11.672,8.602,AAUU,0000,J170536.61-190641.0,12.649,12.743,-5.43,-8.29,-0.03900051,,unfit,0.32808157711903657,chance_coincidence,rejected,False,0.013948622205321374,0.0016635490616915833,0.0010607676109322711,1.0876214543058014,0.39154372355008854,0.19976720589290234
J1705-3423,,256.4265083333333,-34.39530555555555,0.2034177955812433,1.5,,,0.2554267757078127,1.0755999474053684e-15,2.548069358287286e+26,2.85,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.34854699746731077,0.04156862391548331,0.02650637176623547,0.7022583393548479,0.2528130021677453,0.1289862255957884
J1705-3936,,256.4045833333333,-39.60805555555556,6.92960598420116,8.0,,,0.8544816637,1.927e-14,1.219363549365317e+26,6.968,,,,,True,5.84422,8,0.32808157711903657,True,5.955191,10,0.4740331171838814,J170537.01-393623.2,11.229,0.036,11.359,0.03,11.044,8.564,AAUU,ddd0,J170537.00-393623.1,11.001,11.314,0.17,60.32,-0.13000011,,unfit,0.32808157711903657,chance_coincidence,rejected,False,4.353774653808692,0.5192425196946666,0.33109672554585595,0.4858004209060651,0.17488815152618345,0.08922864873784869
J1705-3950,,256.3743333333333,-39.84972222222223,1.0579956002775042,2.1159912005550083,,,0.3189794012856402,6.077684478896345e-14,7.392817258961106e+27,3.261,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.015728036112499823,0.0018757666049065951,0.0011960888355946788,3.782650951276279,1.3617543424594605,0.6947726237038063
J1705-4108,,256.335,-41.14555555555555,8.079350680344156,8.0,,,0.8610674067,3.471e-14,2.1463616439319645e+26,11.426,,,,,False,,4,0.20308157711903657,False,,12,0.5365331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.20308157711903657,,no_counterpart,False,6.650716136739413,0.7931817512864536,0.5057749907848499,0.6445293993625999,0.23203058377053598,0.11838295090333469
J1705-4331,,256.3996022583333,-43.520491725,0.0765862312320976,1.5,,,0.2225611334956352,7.233370892602134e-17,2.5903145047009655e+25,3.597,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,5.461491340308395,0.6513517006103049,0.41533658564328035,0.22390692787772,0.0806064940359792,0.0411257622632547
J1705-6135,,256.31375,-61.587500000000006,2.457154596617305,4.91430919323461,,,0.808546089,6e-17,4.481223913664191e+23,2.505,,,,,False,,2,0.14058157711903657,False,,4,0.2865331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,153.1093408054618,18.26021928789306,11.643689768561098,0.02945029198569422,0.01060210511484992,0.005409237303494857
J1706+59,,256.75,59.16666666666666,1755.414951591176,8.0,,,1.47669,,,1.822,,,,,False,,7,0.29683157711903657,False,,9,0.4427831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.29683157711903657,,no_counterpart,False,inf,inf,inf,,,
J1706-3839,,256.58875000000006,-38.66416666666667,13.209357930905243,8.0,,,0.58628740134,3e-15,5.876913601996693e+25,8.592,,,,,True,7.561474,8,0.32808157711903657,True,1.274544,14,0.5990331171838814,J170621.76-383945.6,11.432,0.035,11.576,0.036,11.736,8.715,AAUU,0000,J170621.22-383949.7,14.059,14.317,-69.65,155.64,-0.14400005,,unfit,0.32808157711903657,chance_coincidence,rejected,False,13.734792472755775,1.6380471701258656,1.0445062446681992,0.3372608541463942,0.1214139074927019,0.06194587116974586
J1706-4020,,256.52250000000004,-40.33547222222222,0.1147766213549845,1.5,,,0.180632,,,6.402,,,,,False,,1,0.10933157711903659,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,inf,inf,inf,,,
J1706-4310,,256.5187916666667,-43.1725,3.049455569985132,6.098911139970264,,,0.6169790441,6.506e-15,1.0936102087657191e+26,10.013,,,,,True,2.785118,1,0.10933157711903659,False,,8,0.4115331171838814,J170604.76-431020.6,9.673,0.023,9.708,0.022,9.576,8.201,AABU,dd00,,,,,,-0.034999847,,unfit,0.10933157711903659,chance_coincidence,rejected,False,10.02417749133866,1.1955095502969868,0.7623206545082111,0.46006856503310867,0.16562468341191916,0.08450238949587711
J1706-4434,,256.59659583333337,-44.575,0.2219181869521864,1.5,,,0.42992242325,2.578e-15,1.2807735754530186e+26,8.8,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,6.611132429101151,0.7884608950806857,0.5027647210703786,0.49788318821893296,0.1792379477588159,0.0914479325300081
J1706-6118,,256.54080833333336,-61.30325,0.1089384746695753,1.5,,,0.3619213249276,2.9213e-16,2.4327270045268367e+25,1.931,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.6759229286136683,0.19987493921077518,0.12745092202826472,0.21698912600511397,0.07811608536184103,0.03985514559277604
J1707+3556,,256.7613868491667,35.943478219444444,0.0054916456661888,1.5,,,0.1597647009827465,8.525269733155542e-19,8.253257070395896e+23,1.172,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,18.197541644142294,2.17028627498833,1.383890286119667,0.03996722255354456,0.014388200119276042,0.007340918428202062
J1707-4053,B1703-40,256.84075,-40.89863888888889,0.9281273717433016,1.8562547434866032,,,0.5810176957158364,1.920231445148888e-15,3.8649620600700974e+25,4.0,,,,,False,,1,0.10933157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,4.526448867169449,0.5398360967079601,0.3442282886551085,0.2735041371548927,0.09846148937576138,0.05023545376314356
J1707-4341,,256.91712051875004,-43.68658704166666,0.0540496557878119,1.5,,,0.8905982927634628,5.693515156677586e-15,3.181959466109326e+25,6.552,,,,,False,,0,0.07808157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,14.751493955456322,1.75930164047217,1.1218245623457774,0.24816389908171874,0.08933900366941876,0.04558112432113202
J1707-4417,,256.9225416666667,-44.28861111111111,1.050601731143519,2.101203462287038,,,5.763777003,1.165e-14,2.4019510493650192e+23,6.88,,,,RRAT,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,2154.7435789123997,256.9803387117474,163.86437059730346,0.021561221381310832,0.0077620396972719,0.003960224335342806
J1707-4729,,256.81477916666665,-47.492916666666666,0.3082748964629432,1.5,,,0.266474706971287,1.5565122264630977e-15,3.247463610048212e+26,6.198,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.2934264021142792,0.15425740592382442,0.09836274968893072,0.7927996123757376,0.28540786045526556,0.14561625533431916
J1708+02,,257.1625,1.8016666666666667,15.025897503815914,8.0,,,0.410772,,,1.259,,,,,False,,4,0.20308157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.20308157711903657,,no_counterpart,False,inf,inf,inf,,,
