star_key,ra,dec
tess:159920432,239.82675418817,51.72248147979
tess:159923666,49.01277543581,-37.42285502939
tess:159930156,221.71148755183,-38.97598566233
tess:159940256,240.44774840433,51.34779178519
tess:159973423,50.10617365584,-38.31985842175
tess:159989026,50.58336666517,-36.63717288402
tess:160007158,190.86250602514,23.99539051433
tess:160010717,192.19603436881,24.84022785194
tess:160064742,340.07012748265,-38.98384030811
tess:160074646,346.32612649481,-38.66008863244
tess:160113240,359.56393483163,-39.59279069626
tess:160146138,237.50660844709,87.03074134307
tess:160163644,242.19658441745,87.21186205844
tess:160181820,79.56918269674,-13.8159923153
tess:160298807,187.25186028525,78.95080900128
tess:160417350,226.86493842882,-46.01871432599
tess:160423277,235.49879680072,77.04506711724
tess:160438364,236.40874731556,77.5990717149
tess:160472901,237.43455554105,73.70276025033
tess:160494462,239.97717796761,73.83294300996
tess:160518690,240.12674920857,75.56633891435
tess:160518870,240.00045334,76.25631349041
tess:160520118,240.39324389967,74.13608502976
tess:160600918,244.28005312749,75.29933946787
tess:160633268,227.1572303455,-44.38806954012
tess:160658714,275.18220391631,-52.58442014967
tess:160689461,261.85640371631,-33.28025872929
tess:160701354,227.16041624923,-44.01443874286
tess:160735199,323.30454341146,34.53504868884
tess:160807230,323.47637439096,32.86918506357
tess:160841636,275.79067369058,-49.69372648724
tess:160890392,227.68006133456,-43.71691474992
tess:160890430,227.67338186337,-43.72987174245
tess:161001323,220.84303711369,51.91810910044
tess:161029652,223.21366553663,48.79075565958
tess:161039892,276.2955558541,-48.7990311763
tess:161045717,223.55349826073,48.67947620398
tess:161059238,223.98260860144,49.08358985157
tess:161154963,339.13399169105,-52.26763108827
tess:161172848,339.87613964771,-52.08813225206
tess:161174284,340.0790181204,-49.51700695866
tess:161174286,340.077856401,-49.51791192408
tess:161175802,340.39959392967,-52.30610499928
tess:161175809,340.36149321525,-52.28133556008
tess:161267354,341.67506085354,-51.46874385606
tess:161356637,343.86338851447,-52.30270777608
tess:161384122,345.45606769375,-53.2854511361
tess:161401705,345.42541143675,-51.46837537017
tess:161458967,346.05842719413,-48.78594168708
tess:161476008,72.97308107702,-46.78702905378
tess:161661871,215.44028812744,23.69067499358
tess:161728069,237.32048113157,55.37782951779
tess:161730328,237.73184291162,55.99075212523
tess:162035117,330.73906374168,31.14632546441
tess:162091088,168.20020125853,-42.68722179632
tess:162145566,168.32447717045,-43.44321032976
tess:162208751,168.71360233057,-43.81260936593
tess:162518646,242.79920410761,50.8277737078
tess:162555123,243.55928443347,51.96562262492
tess:162577229,243.81385003413,49.16244241585
tess:162582602,170.26227429972,-46.4419193692
tess:162616410,245.16095140896,48.68724451832
tess:162632186,245.86164409582,47.87719691695
tess:162677379,170.7403031257,-47.67006582718
tess:162686696,246.46946541129,48.33664397139
tess:162990183,172.04928014198,-44.5612450228
tess:164380577,305.09898725856,-26.63853896035
tess:164406353,305.51638386287,-26.97074093147
tess:164752884,25.80969956719,-21.61977176625
tess:164788273,27.47850562361,-22.54432413868
tess:164879360,104.0686589773,32.44450586681
tess:165109941,323.04792770187,-40.19813888077
tess:165266362,192.25000121212,-52.19914444787
tess:165370765,200.68311858945,47.18683280811
tess:165428428,173.20593527772,12.17359431986
tess:165453878,200.84071777441,50.82676706409
tess:165454978,201.08766233736,48.8851006951
tess:165470014,202.2508469388,48.0570992904
tess:165501404,265.6448242104,58.4304287418
tess:165501913,265.84262872279,59.84965598953
tess:165551136,266.68200378063,59.23259387594
tess:165553033,266.80118325736,54.51913152152
tess:165555520,266.92456418001,59.82434636945
tess:165626871,228.03539101855,55.9193632942
tess:165658743,229.75095822676,54.78041731135
tess:165685226,163.00959784808,33.04391837073
tess:165719269,230.81627862905,54.84823059894
tess:165721304,231.1629407828,57.74937998085
tess:165729690,204.19533259934,-40.99583499441
tess:165858635,131.10096824802,30.48658809447
tess:165976940,195.35808117721,31.37654600443
tess:165978900,195.63941024588,32.43325263346
tess:166150466,215.92047632123,65.39550683748
tess:166179695,217.93089728034,61.08676857893
tess:166527623,207.52616511104,-40.83579951616
tess:166532356,134.85438203382,32.19333159388
tess:166555862,135.07433633093,34.8625831526
tess:166669170,209.318954744,32.18728784357
tess:166738041,36.46699628056,-52.96448638697
tess:166739932,36.63471083998,-52.4880380482
tess:166741952,56.25667654775,-31.85292716043
tess:166762800,56.91200432029,-32.10405903922
tess:166787846,38.57780635309,-51.47949237811
tess:166790922,57.76109130865,-31.27290842175
tess:166791648,57.7127122467,-34.7985931746
tess:166808151,39.21542303409,-52.0510003963
tess:166835568,39.68450131934,-52.95084808871
tess:166852312,40.44514849159,-52.99788762469
tess:166874846,59.66367418238,-31.59505366297
tess:166933322,60.29157793174,-32.84472160106
tess:166972537,94.58640105488,-69.16234054598
tess:166975595,94.91739580171,-71.48778093123
tess:167006493,94.81223533467,-68.83138952426
tess:167006919,94.96484856664,-68.43269114116
tess:167043194,95.48843424137,-71.22597289539
tess:167084349,95.5820643559,-66.61518683997
tess:167086201,95.79479862237,-67.42341987508
tess:167087044,95.88540838169,-68.31294937093
tess:167089430,95.78256540073,-70.94477118889
tess:167120830,96.21561671416,-68.80313023343
tess:167121581,96.10611918211,-68.0200740086
tess:167123841,96.30178309272,-66.4862008404
tess:167163906,96.32326850376,-71.3623135791
tess:167164775,96.70735327537,-71.38304341559
tess:167165793,96.74816136595,-70.09477071764
tess:167207566,97.17848372184,-68.44357250423
tess:167207809,97.20866810252,-68.13024307915
tess:167247077,97.63933092494,-67.60266605653
tess:167303382,97.98639225065,-68.70986352158
tess:167305187,97.91084589664,-66.22593295557
tess:167306154,98.18759549233,-66.94848203332
tess:167309586,98.06017652353,-71.964343778
tess:167344029,98.75964804156,-69.86441081963
tess:167344043,98.67078762872,-69.88504236772
tess:167344197,98.93440467801,-70.09834731319
tess:167417695,99.78502475447,-69.65875393393
tess:167419169,99.7487746592,-67.22221853256
tess:167422188,99.84293210649,-69.57006351772
tess:167451381,33.24009854558,-6.38518805925
tess:167486555,72.11516339842,-10.87132122527
tess:167487441,72.07253223977,-7.92034148549
tess:167524310,100.41849232745,-65.06950407678
tess:167524561,100.52772581507,-64.52484005315
tess:167524563,100.53059737738,-64.5239157227
tess:167525513,100.40129505509,-62.56297369346
tess:167526213,100.59686243631,-61.22496948789
tess:167549764,100.6235111692,-63.64752766375
tess:167550778,100.83650480674,-65.65437694422
tess:167574282,101.39569482914,-61.32053136142
tess:167602025,102.06284051613,-62.53799185542
tess:167655573,102.52214799764,-61.34889088695
tess:167659084,79.33310850447,-40.75254843257
tess:167673786,79.91677534807,-36.01779206476
tess:167694800,103.00551554867,-64.84545875316
tess:167695269,102.88177687023,-64.0080908764
tess:167696018,102.89519662195,-62.71805316692
tess:167704195,216.58892944469,-36.73494912471
tess:167719618,103.0935128371,-65.09738815611
tess:167719689,103.07953256041,-65.25890892926
tess:167721559,103.53030741581,-63.08739065384
tess:167752123,103.80961692095,-63.25039046215
tess:167752664,103.99282650467,-62.24725127609
tess:167812449,104.78244072601,-61.84006619365
tess:167812509,104.98406156044,-61.74995500964
tess:167813580,104.96302619856,-60.14410327612
tess:167814656,104.99856441627,-61.33618047454
tess:167814740,104.99489436265,-61.48113033282
tess:167861792,193.42511816982,-51.84103884797
tess:167885029,163.26889489707,-20.62820621132
tess:167888669,105.11234121965,-64.57066644823
tess:167888675,105.13826698192,-64.57441704863
tess:167890991,105.29369862276,-63.2002734379
tess:167894019,105.70931555543,-61.04653483188
tess:167923097,151.68492458394,-27.10143586208
tess:168304562,290.2150730038,-28.65715935975
tess:168442621,290.51610035356,-29.52305817449
tess:168633690,60.64229307906,-30.13383716606
tess:168655389,60.77005384926,-32.99010336056
tess:168696027,61.46762553948,-31.64398327718
tess:168699704,213.08186642986,44.91001342474
tess:168791352,63.61574303618,-32.99903120568
tess:168850205,64.73230607555,-32.39837934797
tess:168871868,65.10065245388,-31.08156940331
tess:168883274,291.3810456639,-28.06031907744
tess:168884340,291.43905672575,-28.68099450938
tess:168942250,126.13857906002,-1.14841192834
tess:169226822,160.55868162289,-3.83507217317
tess:169253572,355.6822807697,-31.22308500374
tess:169317023,292.44769360549,-28.45019839614
tess:169398211,76.9437647178,-15.75780221778
tess:169530132,78.00088488946,-16.39522989777
tess:169578947,293.16804996148,-28.01980901182
tess:169578950,293.08821226838,-28.016363157
tess:170588425,185.69550363942,-35.59459219051
tess:170672914,67.02252533085,-30.82960176284
tess:170729487,67.93890166255,-35.59459706317
tess:170764920,68.58534374823,-30.01147539192
tess:170764989,68.6563058537,-30.05283439634
tess:170788866,69.33899153755,-32.25623653706
tess:170805918,69.94087799934,-31.75223419519
tess:170848177,70.21760213647,-32.34956969835
tess:170883790,139.0868605065,-2.03000297411
tess:170889511,139.48076388847,-3.38725092407
tess:171656625,204.17328646105,13.95278980192
tess:171731080,204.7409576229,14.82138051797
tess:171848237,96.96609774322,35.00333716372
tess:172422002,99.02486351194,31.79797177871
tess:172533278,143.18233097917,26.98853005067
tess:172535716,165.18941405782,26.72196847998
tess:172606496,238.26497236583,17.32667580493
tess:172703682,101.13654863097,-28.96602609778
tess:172950394,129.40250886699,33.14985493685
tess:173088921,102.43911491289,-28.98807757901
tess:173106117,213.60847635306,34.4549631373
tess:173163670,173.28979414395,-4.56714014262
tess:173418717,347.49531062259,47.95940275312
tess:173673173,112.67713220155,-37.33936227824
tess:173856518,350.27885507599,44.33752280384
tess:175298549,347.40138088759,-39.85265593281
tess:175305230,116.0939463863,-37.88209479969
tess:175391179,348.88016202251,-36.82477980477
tess:175456846,350.51781205159,-40.90419231506
tess:175491080,45.19526871839,-37.13382087464
tess:175533740,46.17208661719,-36.59460851297
tess:176591772,87.57766938851,-5.77060533545
tess:176736724,235.56211846047,-40.82263660891
tess:176865188,143.23292714035,-20.8835862472
tess:176873028,100.94269093963,-71.97649777865
tess:176875632,100.81530846724,-76.70093438832
tess:176875890,101.10878791488,-77.24574142522
tess:176932493,100.22887821408,-68.69890943025
tess:176954188,100.78232540452,-71.435154103
tess:176955267,100.92754039257,-69.48169120445
tess:176980970,101.60119951494,-70.63417864055
tess:177019667,102.08107014034,-67.86396626969
tess:177033827,102.65557671459,-71.62297282709
tess:177036977,102.78842990374,-66.70210388686
tess:177038077,103.10960371209,-66.82644362296
tess:177038886,102.92960373972,-68.00734415001
tess:177079275,103.29875989956,-67.61181299403
tess:177086342,356.25673188838,46.31191909749
tess:177115001,103.74231925351,-70.4566682937
tess:177115978,103.8821070082,-68.90424515819
tess:177116487,103.85498084373,-68.10582305101
tess:177160238,104.05971828973,-68.21553848055
tess:177161030,104.18747989735,-69.3579085695
tess:177165867,104.44577030392,-66.98580750019
tess:177173860,104.78953290931,-71.83628098814
tess:177174910,105.16404651985,-71.15384724574
tess:177252917,101.74325029205,-72.20991123575
tess:177255509,101.6261388615,-76.38772334482
tess:177255827,101.67724894317,-77.00060848759
tess:177258092,102.17337336901,-74.40256858698
tess:177281989,101.97334078244,-72.65589979984
tess:177282637,102.67063549646,-72.10486920382
tess:177308364,103.42205303639,-73.07551237256
tess:177308385,103.22334601372,-73.12092895692
tess:177309964,103.45249535419,-75.70399174108
tess:177313167,103.84979287509,-74.04857435492
tess:177349901,104.25921024399,-72.03813743526
tess:177351190,104.01922593365,-74.03313434005
tess:177352893,103.97557291764,-77.36933529944
tess:177353450,104.66123499165,-77.18563352636
tess:177387380,105.07419915144,-73.37724282407
tess:177389302,104.94035163983,-76.80729091192
tess:177975382,48.93671564007,35.94844224443
tess:177995773,49.05696009444,40.74876445825
tess:178108104,49.78170733087,39.56958670924
tess:178170326,43.09765965635,-33.9406289832
tess:178170802,43.05835155629,-30.42111507034
tess:178199109,43.51161302716,-35.90469062406
tess:178216035,58.92684674576,-22.60795207073
tess:178249461,59.43300139271,-20.26779254971
tess:178271064,59.67039511248,-23.60869704511
tess:178274324,60.01360153959,-20.96613179418
tess:178284730,60.38562447429,-20.4510863607
tess:178285451,60.52346328116,-23.7005006474
tess:178350442,61.52200617411,-19.29429105455
tess:178352046,61.82350032351,-23.6446997687
tess:178473930,123.92023342266,-1.91816278589
tess:178669605,125.21788544579,-2.27754889801
tess:178777356,65.94467923583,-28.80672420662
tess:178828796,66.35632458927,-24.02352106068
tess:178855806,66.58106253773,-28.78048873861
tess:178856493,66.7207511216,-28.22033248145
tess:178869788,151.19246455002,-1.3441534081
tess:178875245,151.37191192755,-2.94684415548
tess:178893343,67.59709568992,-25.53084137264
tess:178894533,67.78278894984,-29.40964443426
tess:178938417,68.27588128244,-24.01330654539
tess:178946024,68.67618436234,-29.30050101729
tess:178953404,69.09643343424,-25.58781991543
tess:178969455,69.61622099179,-27.52812214338
tess:178969585,69.68309254261,-27.03383475892
tess:178993867,69.79619485441,-28.28946970241
tess:178996794,70.00928635573,-28.07537585398
tess:179015210,70.34993193122,-26.72968649359
tess:179034979,64.31302239309,-24.44033340053
tess:179038379,78.99686670199,-67.27370011655
tess:179040607,79.03066736633,-68.25981670214
tess:179049541,64.56787248288,-25.27121128466
tess:179050471,64.58620911818,-29.63880435534
tess:179130687,210.58636222205,-41.74745525986
tess:179315999,79.76749128666,-71.06784124943
tess:179369970,79.98434729162,-71.48529622613
tess:179440946,79.98831375564,-66.23242602523
tess:179441174,80.05778664309,-66.07368167159
tess:179951420,214.96612360319,-41.04953370881
tess:179985566,13.8618367638,-37.52398853151
tess:180412528,11.35157681143,-77.86864564927
tess:180443507,15.24092448953,-36.31004872755
tess:180552080,15.31269492687,-40.20796356729
tess:180654297,199.78160268365,38.93003914215
tess:180669384,200.1570566469,38.25736576812
tess:180675706,201.16922828789,38.64179099701
tess:180724005,15.71271222666,-37.62882545851
tess:180759551,272.32323691138,33.3303792176
tess:180872017,15.95268899457,-37.47672252902
tess:181571106,281.06766065939,-44.85651248717
tess:181861059,190.21088768548,-16.34248600451
tess:181878236,190.61310312096,-13.52513970036
tess:182078288,14.92112284956,-75.81382902697
tess:182989736,124.70900738463,-39.65089657326
tess:183306102,17.97791908246,-75.70208234916
tess:183495016,18.33976334644,-74.27731664175
tess:183532609,359.90029660567,-35.03136763425
tess:183535753,5.56709233835,-36.1261794874
tess:183536423,358.02454877621,-39.28830758781
tess:183537452,357.87951673423,-39.90673887952
tess:183562569,11.25464470413,-40.24166444416
tess:183588878,17.12401947136,-41.6335657719
tess:183596242,18.36725344386,-38.35085419189
tess:183984201,358.74524864697,-38.25249265128
tess:185195391,173.21947167624,-11.2792541028
tess:185220522,173.61733478472,-6.67409121173
