n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,tier,first_veto,flags,centroid
2,1,2.3e+34,0.00248,1.27,5398.0,3000.0,3.0,True,3818.7431368,8.114507411495197e+19,2.4343522234485588e+20,2.6175554569161668e+35,1.3601217129023903e+36,-1.056168055623658,-1.771849937703145,0,0,[],tess_tu2022:tess:24795245,tess:24795245,24795245,tess_tu2022,tess,tu2022_stars,fraction,True,7.26,tu2022_stars,tu2022_stars,tu2022_stars,4.2,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.008018,0.79,5315.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248075138,tess:248075138,248075138,tess_tu2022,tess,tu2022_stars,fraction,True,0.36,tu2022_stars,tu2022_stars,tu2022_stars,4.61,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.008409,0.77,5252.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248350605,tess:248350605,248350605,tess_tu2022,tess,tu2022_stars,fraction,True,3.93,tu2022_stars,tu2022_stars,tu2022_stars,4.61,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,2,8.3e+35,0.075672,0.93,5247.0,3000.0,3.0,True,3762.8868778,1.353061710836349e+21,4.0591851325090473e+21,1.7822928156353537e+37,9.261065131936268e+37,-1.3319009640968034,-2.0475828461762973,0,0,[],tess_tu2022:tess:248356871,tess:248356871,248356871,tess_tu2022,tess,tu2022_stars,fraction,True,0.47,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.001327,0.81,5269.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248391508,tess:248391508,248391508,tess_tu2022,tess,tu2022_stars,fraction,True,5.67,tu2022_stars,tu2022_stars,tu2022_stars,4.57,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.006937,0.76,5248.29,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248648883,tess:248648883,248648883,tess_tu2022,tess,tu2022_stars,fraction,True,11.83,tu2022_stars,tu2022_stars,tu2022_stars,4.63,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.004643,0.91,5396.11,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248943839,tess:248943839,248943839,tess_tu2022,tess,tu2022_stars,fraction,True,4.94,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.060015,1.04,5735.17,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248952800,tess:248952800,248952800,tess_tu2022,tess,tu2022_stars,fraction,True,0.18,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.013421,1.15,5791.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:248958590,tess:248958590,248958590,tess_tu2022,tess,tu2022_stars,fraction,True,5.62,tu2022_stars,tu2022_stars,tu2022_stars,4.34,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,4.899999999999999e+34,0.075597,0.97,5729.19,3000.0,3.0,True,3935.53616359162,1.391332863563868e+21,4.173998590691604e+21,1.8584428688587028e+37,9.656752415482012e+37,-2.5789531347867225,-3.2946350168662164,0,0,[],tess_tu2022:tess:250130672,tess:250130672,250130672,tess_tu2022,tess,tu2022_stars,fraction,True,2.92,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,,bolometric,False,none,below_ceiling,,not_checked
9,7,3.1e+35,0.054352,1.16,5588.0,3000.0,3.0,True,3886.7063648,1.4518532914208878e+21,4.355559874262664e+21,1.98101037469222e+37,1.0293631857863952e+38,-1.8055250561413203,-2.521206938220814,0,0,[],tess_tu2022:tess:250158075,tess:250158075,250158075,tess_tu2022,tess,tu2022_stars,fraction,True,2.54,tu2022_stars,tu2022_stars,tu2022_stars,4.31,False,False,,bolometric,False,none,below_ceiling,,not_checked
7,6,1.9e+36,0.092856,1.21763,5737.0,3000.0,3.0,True,3938.1955498,2.6908069460749813e+21,8.072420838224944e+21,4.998347656800617e+37,2.5972176286414538e+38,-1.4200728589566722,-2.135754741036166,0,0,[],tess_tu2022:tess:25078924,tess:25078924,25078924,tess_tu2022,tess,tu2022_stars,fraction,True,0.679358,gunther2020_stars,gunther2020_stars,gunther2020_stars,4.27563,False,False,,bolometric,False,none,below_ceiling,,not_checked
2,0,,0.009145,1.1,5974.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25080437,tess:25080437,25080437,tess_tu2022,tess,tu2022_stars,fraction,True,1.3,tu2022_stars,tu2022_stars,tu2022_stars,4.39,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
6,4,1.2999999999999998e+35,0.040011,0.85,5533.63,3000.0,3.0,True,3867.52214702698,5.773040909553141e+20,1.7319122728659426e+21,4.9671766162564646e+36,2.581020680857277e+37,-1.582166250028216,-2.2978481321077098,0,0,[],tess_tu2022:tess:251083171,tess:251083171,251083171,tess_tu2022,tess,tu2022_stars,fraction,True,1.16,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,below_ceiling,,not_checked
2,0,,0.009384,1.03,5979.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:251097623,tess:251097623,251097623,tess_tu2022,tess,tu2022_stars,fraction,True,5.09,tu2022_stars,tu2022_stars,tu2022_stars,4.45,False,False,,bolometric,False,none,no_ceiling,,not_checked
14,0,,0.005849,1.37,5873.47,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25117242,tess:25117242,25117242,tess_tu2022,tess,tu2022_stars,fraction,True,29.76,tu2022_stars,tu2022_stars,tu2022_stars,4.19,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.005199,1.42,5553.7,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25118639,tess:25118639,25118639,tess_tu2022,tess,tu2022_stars,fraction,True,176.72,tu2022_stars,tu2022_stars,tu2022_stars,4.13,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.060527,0.6,5148.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25131805,tess:25131805,25131805,tess_tu2022,tess,tu2022_stars,fraction,True,6.16,tu2022_stars,tu2022_stars,tu2022_stars,4.82,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,1,8.000000000000001e+33,0.009025,0.835607,5175.0,3000.0,3.0,True,3735.678625,1.3153476796414514e+20,3.946043038924354e+20,5.402110883685192e+35,2.8070191555990674e+36,-1.8294735072760704,-2.545155389355564,0,0,[],tess_tu2022:tess:25132694,tess:25132694,25132694,tess_tu2022,tess,tu2022_stars,fraction,True,9.54,tu2022_stars,gunther2020_stars,gunther2020_stars,4.53855,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.004708,0.98,5175.78,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25132893,tess:25132893,25132893,tess_tu2022,tess,tu2022_stars,fraction,True,34.33,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,none,no_ceiling,,not_checked
18,0,,0.021452,1.02,5686.5,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25134376,tess:25134376,25134376,tess_tu2022,tess,tu2022_stars,fraction,True,17.62,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.002017,1.22,5494.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25153109,tess:25153109,25153109,tess_tu2022,tess,tu2022_stars,fraction,True,10.56,tu2022_stars,tu2022_stars,tu2022_stars,4.25,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.006178,1.01,5605.63,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25154154,tess:25154154,25154154,tess_tu2022,tess,tu2022_stars,fraction,True,5.28,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.00256,1.45,5280.4,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25154399,tess:25154399,25154399,tess_tu2022,tess,tu2022_stars,fraction,True,3.58,tu2022_stars,tu2022_stars,tu2022_stars,4.07,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.00431,1.55,5764.3,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25154685,tess:25154685,25154685,tess_tu2022,tess,tu2022_stars,fraction,True,10.77,tu2022_stars,tu2022_stars,tu2022_stars,4.07,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.008481,0.77,5330.74,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25155713,tess:25155713,25155713,tess_tu2022,tess,tu2022_stars,fraction,True,11.09,tu2022_stars,tu2022_stars,tu2022_stars,4.63,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.010249,0.99,5896.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25228598,tess:25228598,25228598,tess_tu2022,tess,tu2022_stars,fraction,True,6.02,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,none,no_ceiling,,not_checked
11,0,,0.002712,1.04,5357.72,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:252479260,tess:252479260,252479260,tess_tu2022,tess,tu2022_stars,fraction,True,1.07,tu2022_stars,tu2022_stars,tu2022_stars,4.37,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.003596,0.86,5583.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:2526245,tess:2526245,2526245,tess_tu2022,tess,tu2022_stars,fraction,True,3.6,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.005456,1.11,5657.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:252781025,tess:252781025,252781025,tess_tu2022,tess,tu2022_stars,fraction,True,3.31,tu2022_stars,tu2022_stars,tu2022_stars,4.35,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.007195,0.92,5289.37,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:252878417,tess:252878417,252878417,tess_tu2022,tess,tu2022_stars,fraction,True,11.96,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.001554,1.45,5844.41,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253021352,tess:253021352,253021352,tess_tu2022,tess,tu2022_stars,fraction,True,13.16,tu2022_stars,tu2022_stars,tu2022_stars,4.14,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.001676,1.35,5933.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253034279,tess:253034279,253034279,tess_tu2022,tess,tu2022_stars,fraction,True,4.14,tu2022_stars,tu2022_stars,tu2022_stars,4.21,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.037333,1.22,5795.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253270831,tess:253270831,253270831,tess_tu2022,tess,tu2022_stars,fraction,True,1.92,tu2022_stars,tu2022_stars,tu2022_stars,4.28,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.010515,0.91,5882.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253485948,tess:253485948,253485948,tess_tu2022,tess,tu2022_stars,fraction,True,6.43,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,"GB42, GM21, GM42",bolometric,False,none,no_ceiling,,not_checked
3,0,,0.009663,0.92,5343.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253553257,tess:253553257,253553257,tess_tu2022,tess,tu2022_stars,fraction,True,6.37,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.008734,0.86,5170.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253554378,tess:253554378,253554378,tess_tu2022,tess,tu2022_stars,fraction,True,7.44,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.008382,1.23,5665.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253576986,tess:253576986,253576986,tess_tu2022,tess,tu2022_stars,fraction,True,6.37,tu2022_stars,tu2022_stars,tu2022_stars,4.26,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.007471,1.5,5985.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253577629,tess:253577629,253577629,tess_tu2022,tess,tu2022_stars,fraction,True,0.13,tu2022_stars,tu2022_stars,tu2022_stars,4.13,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.01651,0.89,5665.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253583550,tess:253583550,253583550,tess_tu2022,tess,tu2022_stars,fraction,True,2.91,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.007792,1.16,5347.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253583853,tess:253583853,253583853,tess_tu2022,tess,tu2022_stars,fraction,True,6.69,tu2022_stars,tu2022_stars,tu2022_stars,4.27,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.030477,0.73,5206.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253590314,tess:253590314,253590314,tess_tu2022,tess,tu2022_stars,fraction,True,4.06,tu2022_stars,tu2022_stars,tu2022_stars,4.66,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.004226,1.14,5586.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253596908,tess:253596908,253596908,tess_tu2022,tess,tu2022_stars,fraction,True,0.36,tu2022_stars,tu2022_stars,tu2022_stars,4.32,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.017998,0.8,5193.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253597414,tess:253597414,253597414,tess_tu2022,tess,tu2022_stars,fraction,True,6.37,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.003548,1.52,5992.73,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253602930,tess:253602930,253602930,tess_tu2022,tess,tu2022_stars,fraction,True,4.32,tu2022_stars,tu2022_stars,tu2022_stars,4.11,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.011937,0.91,5730.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253617551,tess:253617551,253617551,tess_tu2022,tess,tu2022_stars,fraction,True,10.3,tu2022_stars,tu2022_stars,tu2022_stars,4.53,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.007404,1.06,5870.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253623983,tess:253623983,253623983,tess_tu2022,tess,tu2022_stars,fraction,True,6.69,tu2022_stars,tu2022_stars,tu2022_stars,4.41,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.00935,0.8,5504.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253629597,tess:253629597,253629597,tess_tu2022,tess,tu2022_stars,fraction,True,1.56,tu2022_stars,tu2022_stars,tu2022_stars,4.62,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.00357,1.14,5880.26,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253630224,tess:253630224,253630224,tess_tu2022,tess,tu2022_stars,fraction,True,3.35,tu2022_stars,tu2022_stars,tu2022_stars,4.35,False,False,,bolometric,False,none,no_ceiling,,not_checked
6,0,,0.012213,1.46,5878.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253630523,tess:253630523,253630523,tess_tu2022,tess,tu2022_stars,fraction,True,8.92,tu2022_stars,tu2022_stars,tu2022_stars,4.13,False,False,,bolometric,False,none,no_ceiling,,not_checked
6,0,,0.011954,1.3,5481.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253636610,tess:253636610,253636610,tess_tu2022,tess,tu2022_stars,fraction,True,7.44,tu2022_stars,tu2022_stars,tu2022_stars,4.19,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.010789,0.79,5197.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253636705,tess:253636705,253636705,tess_tu2022,tess,tu2022_stars,fraction,True,3.62,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.026849,0.85,5634.34,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253636819,tess:253636819,253636819,tess_tu2022,tess,tu2022_stars,fraction,True,0.48,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.008712,1.15,5862.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253637355,tess:253637355,253637355,tess_tu2022,tess,tu2022_stars,fraction,True,0.93,tu2022_stars,tu2022_stars,tu2022_stars,4.34,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.010917,0.87,5590.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253637428,tess:253637428,253637428,tess_tu2022,tess,tu2022_stars,fraction,True,7.44,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.015606,0.75,5314.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253642802,tess:253642802,253642802,tess_tu2022,tess,tu2022_stars,fraction,True,2.79,tu2022_stars,tu2022_stars,tu2022_stars,4.65,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.00625,0.88,5307.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253657262,tess:253657262,253657262,tess_tu2022,tess,tu2022_stars,fraction,True,7.05,tu2022_stars,tu2022_stars,tu2022_stars,4.51,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.047356,0.83,5117.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253657350,tess:253657350,253657350,tess_tu2022,tess,tu2022_stars,fraction,True,0.19,tu2022_stars,tu2022_stars,tu2022_stars,4.53,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.002062,1.62,5906.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253663777,tess:253663777,253663777,tess_tu2022,tess,tu2022_stars,fraction,True,1.12,tu2022_stars,tu2022_stars,tu2022_stars,4.05,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.007548,1.32,5939.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253663999,tess:253663999,253663999,tess_tu2022,tess,tu2022_stars,fraction,True,5.82,tu2022_stars,tu2022_stars,tu2022_stars,4.23,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.009743,1.42,5752.03,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253669135,tess:253669135,253669135,tess_tu2022,tess,tu2022_stars,fraction,True,3.94,tu2022_stars,tu2022_stars,tu2022_stars,4.15,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.031336,0.9,5665.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253676434,tess:253676434,253676434,tess_tu2022,tess,tu2022_stars,fraction,True,6.08,tu2022_stars,tu2022_stars,tu2022_stars,4.53,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.017614,0.98,5646.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253682027,tess:253682027,253682027,tess_tu2022,tess,tu2022_stars,fraction,True,3.43,tu2022_stars,tu2022_stars,tu2022_stars,4.45,False,False,GB42,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.007623,1.24,5750.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253688996,tess:253688996,253688996,tess_tu2022,tess,tu2022_stars,fraction,True,2.97,tu2022_stars,tu2022_stars,tu2022_stars,4.27,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.016523,0.88,5618.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253696954,tess:253696954,253696954,tess_tu2022,tess,tu2022_stars,fraction,True,4.78,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.013716,0.68,5112.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253697079,tess:253697079,253697079,tess_tu2022,tess,tu2022_stars,fraction,True,6.69,tu2022_stars,tu2022_stars,tu2022_stars,4.71,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.019531,1.0,5849.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253697087,tess:253697087,253697087,tess_tu2022,tess,tu2022_stars,fraction,True,4.46,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.017229,0.88,5535.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253703330,tess:253703330,253703330,tess_tu2022,tess,tu2022_stars,fraction,True,3.26,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.009648,1.25,5481.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253703336,tess:253703336,253703336,tess_tu2022,tess,tu2022_stars,fraction,True,7.05,tu2022_stars,tu2022_stars,tu2022_stars,4.23,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.007118,0.94,5524.6,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253723072,tess:253723072,253723072,tess_tu2022,tess,tu2022_stars,fraction,True,7.87,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.044496,1.56929,5351.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:25372748,tess:25372748,25372748,tess_tu2022,tess,tu2022_stars,fraction,True,1.06168,gunther2020_stars,gunther2020_stars,gunther2020_stars,4.0128,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.01499,1.61,5683.58,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253735371,tess:253735371,253735371,tess_tu2022,tess,tu2022_stars,fraction,True,4.78,tu2022_stars,tu2022_stars,tu2022_stars,4.03,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.014989,1.57,5681.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253735372,tess:253735372,253735372,tess_tu2022,tess,tu2022_stars,fraction,True,4.78,tu2022_stars,tu2022_stars,tu2022_stars,4.05,False,False,GB21,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.01602,0.79,5451.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253741348,tess:253741348,253741348,tess_tu2022,tess,tu2022_stars,fraction,True,3.82,tu2022_stars,tu2022_stars,tu2022_stars,4.62,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.013129,0.93,5484.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253742176,tess:253742176,253742176,tess_tu2022,tess,tu2022_stars,fraction,True,10.3,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.007817,0.93,5798.37,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253749582,tess:253749582,253749582,tess_tu2022,tess,tu2022_stars,fraction,True,6.69,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.008628,1.38,5664.51,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:253754906,tess:253754906,253754906,tess_tu2022,tess,tu2022_stars,fraction,True,13.39,tu2022_stars,tu2022_stars,tu2022_stars,4.16,False,False,,bolometric,False,none,no_ceiling,,not_checked
