series,platenum,mosnum,expnum,exptime_min
ai,12220,0,0,72.0
ai,27708,0,0,88.0
ai,11723,0,0,77.0
ac,7996,0,0,67.0
ai,22781,0,0,120.0
ai,34337,0,0,137.0
ai,31007,4,0,45.0
ai,22782,1,0,121.0
dnb,485,0,0,115.0
ai,38027,2,0,103.0
ka,161,-1,0,24.08
ir,4435,1,0,5.0
ai,33574,1,0,144.0
ai,14918,2,0,59.0
ai,37960,0,0,129.0
ai,13239,1,0,74.0
kge,94,-1,0,21.0
ai,32312,0,0,130.0
ai,26817,0,0,65.0
ai,40582,0,0,118.0
ac,24137,0,0,68.0
ai,5439,0,0,67.0
ka,3311,-1,0,59.0
kb,1652,-1,0,60.0
ai,121,0,0,64.0
fa,11292,0,0,59.0
ka,3286,-1,0,59.0
ai,31048,0,0,108.0
ai,40627,0,0,60.0
ai,26997,1,0,65.0
ac,33809,0,0,35.0
ay,907,0,0,186.0
ai,12810,-1,0,60.0
ai,37601,0,0,84.0
ai,11845,1,0,65.0
ai,16565,0,0,65.0
fa,5912,0,0,59.0
ai,35986,1,0,124.0
ai,32886,0,0,105.0
ka,2517,0,0,20.0
fa,1303,1,0,53.0
ai,8275,0,0,62.0
fa,7868,0,0,58.0
ai,42825,0,0,89.0
ai,37834,0,0,110.0
ai,35055,2,0,82.0
fa,10907,-1,0,35.0
ai,34403,0,0,118.0
h,2183,-1,0,60.0
fa,4004,1,0,31.0
rl,2036,0,0,30.0
h,2179,-1,0,65.0
ir,4482,0,0,5.0
fa,10543,-1,0,57.0
ac,26948,0,0,94.0
ai,4734,1,0,68.0
fa,7804,1,0,60.0
ai,24835,-1,0,99.0
ac,37640,0,0,164.0
ai,1256,0,0,60.0
dnb,5808,-1,0,27.0
ai,10984,4,0,60.0
ac,22343,0,0,60.0
ac,28707,0,0,68.0
ac,40328,0,0,53.0
ai,17155,-1,0,60.0
ac,16744,0,0,68.0
ac,16912,0,0,60.0
bm,1623,0,0,58.0
fa,1173,1,0,59.0
ai,22795,0,0,118.0
ac,31481,0,0,60.0
j,1014,0,0,30.0
ac,23884,-1,0,68.0
ka,431,-1,0,75.75
ac,4092,0,0,95.0
ay,715,-1,0,114.0
fa,586,1,0,60.0
ai,37959,0,0,113.0
fa,9097,1,0,59.0
ma,4142,-1,0,30.0
ai,39825,1,0,113.0
ai,26603,-1,0,60.0
ai,12030,0,0,66.0
fa,15115,0,0,58.0
ai,36692,0,0,78.0
fa,6054,0,0,59.0
ai,25193,1,0,104.0
i,5703,-1,0,9.0
md,6123,0,0,10.0
ai,26725,1,0,144.0
ac,29434,1,0,100.0
ai,34329,0,0,112.0
ai,32515,0,0,120.0
ac,27009,0,0,63.0
ac,23813,-1,0,34.0
fa,3816,1,0,55.0
dnr,995,0,0,62.8
ac,36726,0,0,159.0
ai,25944,2,0,138.0
ma,4162,0,0,20.0
ai,17212,1,0,85.0
fa,6262,0,0,50.0
ai,12822,1,0,60.0
ka,2497,0,0,12.0
ac,39879,0,0,61.0
ac,17701,0,0,66.0
fa,5933,1,0,58.0
fa,10057,1,0,51.0
ai,22303,0,0,77.0
ai,29442,1,0,66.0
ai,13028,0,0,65.0
ai,42970,0,0,88.0
ka,2553,0,0,119.0
ai,39153,0,0,135.0
mc,26894,0,0,65.0
ai,28378,-1,0,60.0
ai,17310,1,0,70.0
fa,10380,0,0,57.0
ac,656,0,0,60.0
ai,19466,2,0,82.0
fa,11566,1,0,30.0
fa,9219,0,0,60.0
j,1764,0,0,1.0
fa,11316,0,0,57.0
fa,6806,0,0,38.0
ai,6073,2,0,63.0
ai,12154,0,0,66.0
ai,6574,0,0,58.0
fa,5848,2,0,59.0
ac,22046,0,0,88.0
dnb,4283,0,0,35.8
b,2022,-1,0,65.0
mc,28584,0,0,120.0
ai,501,0,0,60.0
ai,24949,0,0,125.0
ai,28525,1,0,59.0
dnb,2859,0,0,36.65
ca,551,0,0,68.0
fa,2381,0,0,62.0
ai,13817,1,0,58.0
fa,3574,-1,0,58.0
ka,2866,-1,0,59.0
ca,1278,0,0,55.0
ac,41724,0,0,127.0
ai,39062,1,0,78.0
ac,18042,0,0,70.0
ac,35818,0,0,82.0
fa,9210,1,0,60.0
ai,31885,0,0,139.0
ai,7201,0,0,63.0
ac,15622,0,0,71.0
ac,20716,0,0,60.0
fa,8055,1,0,58.0
fa,3403,0,1,0.5
ai,26522,-1,0,89.0
ai,8450,0,0,62.0
ac,42120,-1,0,70.0
ai,2491,1,0,60.0
fa,12243,0,0,30.0
c,11425,0,0,60.0
fa,6259,1,0,74.0
ac,9010,-1,0,34.0
dnb,757,1,0,60.0
ai,11874,-1,0,60.0
ai,15508,0,0,59.0
ai,24475,0,0,77.0
ac,40930,1,0,84.0
ai,2759,0,0,68.0
ma,6113,0,0,5.0
kb,1683,-1,0,60.0
rl,4688,-1,0,60.0
bm,3126,0,0,50.0
ai,23757,1,0,94.0
fa,4904,1,0,59.0
ai,24546,0,0,67.0
ai,20416,1,0,60.0
ai,18232,1,0,62.0
fa,1235,1,0,59.0
ai,12204,0,0,70.0
ac,17146,0,0,62.0
fa,2605,0,0,60.0
ac,16675,0,0,54.0
ai,10170,0,0,60.0
rh,7937,0,0,65.0
ac,7145,0,0,60.0
ai,16940,0,0,60.0
i,54984,0,0,15.0
ai,40507,1,0,125.0
mc,26236,0,0,50.0
ai,6881,0,0,60.0
ka,2648,0,0,41.0
ai,11539,1,0,70.0
ac,37394,0,0,58.0
ai,13414,-1,0,56.0
ac,27679,0,0,75.0
ac,39323,0,0,126.0
ai,2685,1,0,77.0
fa,7843,-1,0,56.0
ai,31006,0,0,50.0
ca,423,0,0,73.0
fa,7926,1,0,58.0
ai,37696,0,0,99.0
ai,15125,0,0,4.0
ai,21113,1,0,64.0
ac,5203,0,0,60.0
mc,39679,0,0,30.0
ai,43249,1,0,23.0
kb,1689,-1,0,68.0
ai,39650,1,0,122.0
md,27636,0,0,45.0
ac,7007,0,0,98.0
dnb,5558,0,0,38.0
ai,34389,1,0,110.0
ai,15151,1,0,70.0
ai,16125,1,0,87.0
ai,23063,0,0,64.0
ai,19034,0,0,66.0
ai,1723,1,0,61.0
ai,4449,0,0,66.0
ai,36922,1,0,129.0
ac,34421,0,0,89.0
ai,35025,-1,0,91.0
ac,1765,0,0,35.0
ai,42264,0,0,58.0
fa,420,0,0,64.0
fa,10251,-1,0,46.0
fa,7089,0,0,58.0
dnb,2379,0,0,35.6
fa,1201,0,0,56.0
ca,396,0,0,71.0
ai,35005,0,0,59.0
ai,9443,0,0,60.0
md,31031,0,0,60.0
ai,11656,1,0,52.0
fa,3578,0,0,62.0
ai,35790,-1,0,90.0
ai,39599,1,0,85.0
ai,12141,0,0,70.0
rh,3793,0,0,64.0
ai,1917,0,0,67.0
fa,3292,2,0,59.0
i,21735,1,0,13.0
ac,36180,0,0,92.0
ai,28533,1,0,103.0
ka,470,-1,0,47.92
ai,35264,0,0,116.0
ai,35909,0,0,40.0
rh,748,0,0,62.0
ai,28375,-1,0,63.0
ai,43299,0,0,60.0
ac,13511,0,0,64.0
fa,4838,0,0,65.0
kc,178,0,0,38.0
ai,33055,0,0,86.0
i,1940,-1,0,12.0
ai,15327,0,0,62.0
fa,9350,2,0,54.0
ai,11785,0,0,76.0
dnr,577,0,0,60.0
ay,1114,0,0,186.0
mc,28795,0,1,10.0
mc,28795,0,2,10.0
mc,28795,0,3,10.0
mc,28795,0,0,10.0
ai,32565,0,0,80.0
kb,1021,0,0,59.0
i,27398,0,0,12.0
ai,31291,0,0,89.0
ac,28623,0,0,67.0
h,4269,-1,0,8.0
ai,44131,0,0,59.0
ai,16131,0,0,60.0
ai,31713,0,0,50.0
fa,11365,0,0,60.0
ac,1207,-1,0,79.0
ka,2018,0,0,45.0
fa,8731,0,0,59.0
ai,13098,0,0,62.0
ac,32463,0,0,73.0
rh,10679,0,0,119.0
fa,9287,3,0,54.0
ac,18390,0,0,66.0
ai,6239,0,0,61.0
fa,7057,0,0,55.0
fa,13280,0,0,59.0
ai,25809,-1,0,62.0
ac,15819,0,0,70.0
ac,4504,0,0,63.0
ac,30471,-1,0,62.0
ai,42183,0,0,50.0
ai,31706,1,0,95.0
fa,6197,1,0,60.0
bm,2990,0,0,59.0
ai,16211,1,0,60.0
ai,19047,1,0,60.0
ai,18132,0,0,60.0
ai,30244,0,0,70.0
ai,17617,1,0,74.0
dnb,2406,0,0,35.33
ai,2697,0,0,60.0
ac,27811,0,0,60.0
rl,3757,0,0,46.0
ai,37727,1,0,97.0
rh,15512,0,0,84.0
fa,5634,1,0,65.0
ai,18714,0,0,119.0
ac,12674,1,0,60.0
ac,10831,0,0,62.0
mc,27493,-1,0,90.0
rh,12818,0,0,120.0
ai,42947,0,0,25.0
ai,6408,0,0,70.0
ai,7680,0,0,60.0
fa,12223,-1,0,64.0
ke,373,0,0,85.0
ai,34089,-1,0,34.0
fa,7791,0,0,49.0
ai,25820,1,0,80.0
ac,25495,0,0,62.0
ai,41126,0,0,58.0
ai,11939,1,0,64.0
ac,32955,2,0,64.0
ai,33408,1,0,43.0
fa,377,0,0,58.0
rh,7977,0,0,44.0
ac,32372,0,0,87.0
fa,4933,1,0,43.0
ac,12663,0,0,60.0
fa,10535,0,0,60.0
ai,33433,2,0,56.0
ka,2003,-1,0,77.0
rl,3280,0,0,60.0
fa,5849,1,0,59.0
ac,17141,-1,0,53.0
dnr,990,0,0,60.52
ai,39904,0,0,119.0
fa,13711,1,0,55.0
i,1822,-1,0,65.0
fa,7214,1,0,54.0
ai,19088,2,0,60.0
ai,31787,2,0,90.0
ac,28866,0,0,64.0
ai,11967,0,0,62.0
fa,13704,-1,0,48.0
rh,5529,0,0,97.0
ai,8075,0,0,61.0
ac,27082,0,0,60.0
fa,11347,0,0,54.0
ac,24575,0,0,130.0
ac,24503,0,0,64.0
ai,33609,0,0,58.0
ai,11687,0,0,54.0
i,1814,-1,0,61.0
dnb,6414,0,0,34.0
rh,3474,0,0,83.0
ac,26423,0,0,60.0
ai,24896,0,0,123.0
rh,9190,0,0,67.0
kge,24,-1,0,29.0
ai,18289,0,0,60.0
ac,1222,0,0,65.0
c,4358,0,0,10.0
ac,40349,0,0,73.0
ac,18440,1,0,60.0
ac,23709,-1,0,70.0
ai,13956,-1,0,60.0
bm,1773,0,0,51.0
fa,11273,0,0,55.0
ka,3296,-1,0,56.0
ai,12188,1,0,61.0
ay,263,0,0,180.0
ai,27060,0,0,68.0
ac,20298,0,0,53.0
ka,455,-1,0,61.0
ai,11910,-1,0,66.0
mc,26138,0,0,45.0
kge,1,-1,0,34.0
ai,18876,0,0,60.0
ac,38645,0,0,77.0
ac,26084,0,0,60.0
fa,8783,0,0,50.0
ai,4297,1,0,60.0
dnb,1874,0,0,35.83
ka,2483,0,0,11.0
ai,41303,1,0,123.0
rl,1518,0,0,62.0
ac,32359,0,0,103.0
fa,6018,0,0,59.0
ai,40002,0,0,91.0
fa,10454,1,0,58.0
ac,14145,0,0,60.0
ac,22788,1,0,56.0
ac,6952,0,0,48.0
ac,14788,0,0,60.0
ac,2751,0,0,82.0
kge,112,-1,0,4.0
ai,31339,0,0,38.0
j,3221,0,0,17.0
ac,22223,0,0,60.0
dnb,5970,0,0,36.0
ai,41710,-1,0,126.0
ai,24117,-1,0,66.0
ai,6563,-1,0,78.0
ai,12727,1,0,70.0
rh,5510,0,0,37.0
ac,1094,0,0,83.0
ac,28880,0,0,81.0
fa,3730,1,0,52.0
ac,29691,0,0,58.0
ai,25892,0,0,32.0
fa,5751,0,0,39.0
ke,372,0,0,17.0
rh,4695,0,0,128.0
dnb,211,-1,0,120.0
ai,12078,0,0,60.0
ac,6845,0,0,62.0
ab,409,-1,0,60.0
ax,338,-1,0,192.0
ai,14042,0,0,64.0
ai,43385,1,0,58.0
ac,36622,0,0,58.0
ai,36141,2,0,60.0
ai,43242,1,0,58.0
ai,5276,0,0,62.0
ai,9196,0,0,60.0
ai,10191,0,0,60.0
ai,38402,0,0,116.0
ac,19762,0,0,68.0
ai,23337,-1,0,59.0
fa,10468,1,0,713.0
rh,12052,0,0,119.0
i,2787,0,0,10.0
ai,42299,0,0,58.0
ai,3064,5,0,69.0
ai,5625,0,0,3167.0
ke,458,0,0,90.0
ai,30502,0,0,161.0
ai,30467,0,0,175.0
ai,86,0,0,72.0
ac,32375,0,0,86.0
fa,434,0,0,62.0
fa,3473,0,1,0.5
fa,3473,0,0,0.5
dnb,536,0,0,105.0
ai,42103,0,0,43.0
ai,40649,1,0,65.0
fa,7954,0,0,64.0
fa,10882,-1,0,111.0
ai,40510,1,0,81.0
ac,32820,-1,0,62.0
ka,99,0,0,48.0
ac,5787,0,0,57.0
fa,10637,-1,0,60.0
fa,465,0,0,59.0
ai,18831,0,0,60.0
ai,26983,0,0,90.0
fa,7784,0,0,42.0
ee,2281,0,0,103.0
ai,36902,0,0,118.0
ai,6174,0,0,72.0
rh,2768,0,0,65.0
fa,7283,0,0,60.0
ai,19955,1,0,55.0
me,2035,0,2,10.0
me,2035,0,0,10.0
rh,3616,0,0,60.0
ac,27128,0,0,61.0
ai,6556,0,0,60.0
ai,26089,-1,0,73.0
i,3916,-1,0,65.0
ai,41269,0,0,115.0
i,22252,0,0,18.0
ma,6129,0,0,5.0
ai,39937,0,0,64.0
fa,387,0,0,59.0
rl,2202,0,0,60.0
ac,7923,0,0,85.0
ac,33880,0,0,60.0
fa,6911,0,0,25.0
ai,2914,-1,0,56.0
ac,35348,0,0,73.0
ai,37055,1,0,94.0
fa,8684,0,0,62.0
fa,5699,1,0,59.0
ai,16278,1,0,67.0
ai,9341,0,0,60.0
ac,26556,0,0,60.0
md,9824,0,0,10.0
ai,8376,1,0,60.0
ai,6500,0,0,61.0
ai,3424,0,0,68.0
fa,12353,0,0,116.0
ka,3281,-1,0,59.0
ai,11832,0,0,55.0
bm,2614,0,0,59.0
ai,10230,0,0,60.0
ac,20327,0,0,60.0
dnb,6363,0,0,36.0
fa,1436,1,0,65.0
fa,8004,1,0,28.0
ai,42131,1,0,58.0
ai,32320,0,0,119.0
ai,8164,2,0,60.0
fa,3385,0,1,0.5
fa,3385,0,0,0.5
kb,2169,-1,0,47.0
ai,18682,1,0,66.0
ab,155,-1,1,5.0
ab,155,-1,2,5.0
ab,155,-1,3,5.0
ab,155,-1,4,5.0
ab,155,-1,5,5.0
i,7582,0,0,21.0
ac,11775,0,0,57.0
ke,534,0,0,61.0
ai,29693,0,0,97.0
ai,33502,0,0,100.0
fa,2329,1,0,53.0
ac,10040,0,0,60.0
fa,9365,1,0,59.0
ai,15319,0,0,60.0
ac,31444,0,0,66.0
ai,6112,1,0,60.0
ax,247,0,0,183.0
ac,673,0,0,60.0
ma,4138,-1,0,103.0
ai,39222,1,0,106.0
ai,11048,1,0,55.0
ac,28506,-1,0,48.0
ai,10202,1,0,60.0
ai,11107,1,0,60.0
ai,6372,0,0,60.0
fa,524,0,0,58.0
ac,26011,0,0,60.0
fa,10838,-1,0,55.0
rh,1736,0,0,80.0
ai,19410,-1,0,66.0
fa,2578,1,0,60.0
ac,4440,0,0,69.0
ai,27405,0,0,59.0
ai,29580,-1,0,60.0
fa,8490,0,0,44.0
ai,20466,1,0,70.0
ai,25644,1,0,115.0
ac,19784,0,0,78.0
ai,24214,0,0,124.0
ai,26236,-1,0,80.0
ai,25678,2,0,67.0
ai,32221,-1,0,64.0
fa,4002,0,0,72.0
ai,3446,0,0,77.0
ac,32329,0,0,106.0
fa,3199,0,1,0.5
ai,12980,-1,0,60.0
fa,3487,0,1,0.5
fa,3487,0,0,0.5
ai,19112,0,0,60.0
ai,17554,-1,0,60.0
dnb,6442,0,0,36.0
ac,22848,0,0,64.0
ac,5902,0,0,62.0
ai,36926,0,0,63.0
ai,40800,1,0,77.0
fa,11433,0,0,59.0
fa,3253,0,1,0.5
fa,3253,0,0,0.5
ai,25881,2,0,93.0
ay,475,-1,0,80.0
dnb,6398,0,0,36.0
ai,39668,0,0,132.0
ai,4618,0,0,61.0
ac,12379,0,0,60.0
ai,41081,2,0,85.0
fa,1425,1,0,59.0
kd,386,0,0,13.0
ai,28878,1,0,64.0
ai,17765,0,0,56.0
fa,5557,2,0,33.0
dnb,2222,0,0,34.43
ac,38171,0,0,115.0
a,2116,0,0,125.0
ac,28796,0,0,65.0
ai,18661,0,0,60.0
ai,42951,1,0,100.0
ai,18347,1,0,60.0
rh,9314,0,0,63.0
ai,7283,1,0,61.0
ai,41389,0,0,71.0
ac,24841,0,0,258.0
ai,27457,0,0,68.0
ai,29000,1,0,64.0
ac,9630,0,0,84.0
ac,39959,0,0,80.0
ac,4416,0,0,69.0
fa,6192,0,0,29.0
ai,16790,0,0,79.0
ai,6363,0,0,70.0
ac,36884,0,0,152.0
ai,10149,1,0,64.0
fa,487,0,0,71.0
ai,41312,1,0,120.0
ai,28870,0,0,67.0
fa,11270,0,0,28.0
ai,19210,0,0,69.0
ai,38547,1,0,30.0
ac,21937,0,0,59.0
ac,41424,0,0,58.0
ac,10734,-1,0,62.0
ka,2056,-1,0,89.0
dnb,2612,0,0,53.6
ai,28813,0,0,117.0
ai,35135,0,0,69.0
ai,34261,1,0,118.0
ac,32882,0,0,70.0
rh,2572,0,0,60.0
ma,8539,0,0,5.0
ai,36657,1,0,34.0
ai,35732,2,0,54.0
ai,6578,0,0,65.0
fa,2559,0,0,59.0
ai,20674,0,0,38.0
rh,2657,0,0,88.0
ac,26159,0,0,74.0
ac,33308,0,0,60.0
fa,9825,-1,0,56.0
ai,8439,0,0,60.0
ka,2085,-1,0,90.0
ir,619,0,0,5.0
ac,32926,0,0,142.0
ka,1944,0,0,70.0
ai,6523,0,0,58.0
fa,409,0,0,59.0
ir,4385,0,0,5.0
ay,1234,-1,0,30.0
ai,22769,1,0,123.0
ai,6469,0,0,60.0
ai,14466,0,0,60.0
fa,411,-1,0,59.0
ai,39031,1,0,117.0
ai,26751,1,0,65.0
kb,780,0,0,33.0
ac,33450,0,0,108.0
bm,653,0,0,53.0
mc,40325,0,0,25.0
ac,38126,0,0,112.0
rh,1780,0,0,63.0
ai,10270,0,0,74.0
fa,5899,0,0,59.0
ai,41376,2,0,95.0
ai,40501,0,0,119.0
i,7674,0,0,18.0
ac,10012,0,0,60.0
ai,3996,0,0,62.0
ai,28488,0,0,68.0
rh,13161,0,0,76.0
fa,6222,1,0,60.0
ac,26561,-1,0,181.0
ai,3937,1,0,62.0
fa,9844,2,0,30.0
ai,5297,0,0,70.0
ac,13516,0,0,30.0
ai,36810,0,0,116.0
c,4918,-1,0,14.0
ai,8983,0,0,41.0
ac,32776,0,0,52.0
ac,37946,0,0,175.0
a,6551,-1,0,10.0
ke,533,0,0,59.0
ai,36918,0,0,68.0
ai,37850,1,0,79.0
ai,6060,0,0,77.0
ac,22865,1,0,60.0
ai,25243,0,0,79.0
ai,2127,0,0,88.0
ai,4904,0,0,56.0
fa,11417,0,0,59.0
ai,6337,1,0,60.0
kb,2082,-1,0,30.0
ac,20461,0,0,56.0
ai,40486,1,0,79.0
ai,38330,0,0,112.0
ai,29391,-1,0,72.0
ai,39776,1,0,123.0
ai,2074,0,0,68.0
ac,40867,0,0,121.0
ai,25218,-1,0,70.0
ac,60,-1,0,636.0
ai,4622,1,0,68.0
ai,27568,1,0,72.0
ac,12919,0,0,73.0
ai,5528,0,0,69.0
ai,31828,0,0,125.0
ay,231,0,0,195.0
ac,35799,0,0,129.0
ai,9205,0,0,41.0
ai,39717,0,0,130.0
fa,6923,2,0,57.0
ka,2530,0,0,58.0
ay,908,0,0,195.0
ai,25984,-1,0,71.0
ac,35059,0,0,128.0
ai,35212,-1,0,64.0
ai,27066,0,0,54.0
bm,2766,0,0,60.0
rh,7746,0,0,72.0
rh,7299,0,0,95.0
fa,12316,0,0,89.0
ai,432,1,0,112.0
ai,17618,0,0,60.0
fa,2505,0,0,54.0
ai,8057,0,0,60.0
ai,27756,1,0,145.0
fa,4969,0,0,63.0
ai,359,1,0,68.0
fa,3534,1,0,46.0
ac,22312,0,0,46.0
dnb,5059,-1,0,37.0
ai,13253,0,0,60.0
bm,2787,0,0,65.0
fa,4679,1,0,58.0
ai,5472,-1,0,29.0
ai,16935,0,0,58.0
ai,36245,-1,0,83.0
ai,8484,1,0,60.0
ka,1904,0,0,45.0
fa,10302,1,0,40.0
ai,1432,-1,0,74.0
ac,9605,0,0,60.0
fa,1499,0,0,57.0
ac,15861,0,0,60.0
i,34934,0,0,41.0
ai,26705,0,0,143.0
ai,31826,0,0,180.0
dnr,712,0,0,61.0
ai,25207,0,0,99.0
ax,214,0,0,121.0
ac,22698,0,0,52.0
ke,345,-1,0,70.0
ai,7370,0,0,65.0
ka,2595,1,0,60.0
ai,15174,-1,0,75.0
ac,19140,0,0,50.0
rl,1543,0,0,64.0
rl,577,0,0,62.0
ka,340,-1,0,62.5
ka,3279,-1,0,59.0
ac,40487,0,0,61.0
fa,6958,0,0,65.0
ac,24851,-1,0,124.0
ac,2797,0,0,15.0
kd,57,-1,0,38.0
ka,1906,0,0,10.0
ka,2021,0,0,50.0
ac,16717,0,0,62.0
ke,312,-1,0,60.0
ac,24962,0,0,62.0
ai,1861,0,0,74.0
ai,2878,0,0,64.0
ai,6139,0,0,62.0
ai,13273,1,0,80.0
fa,1466,1,0,62.0
ac,17904,0,0,60.0
c,6947,0,0,10.0
ac,30772,0,0,62.0
ai,25124,0,0,109.0
ac,14434,1,0,28.0
kb,2067,-1,0,60.0
ai,17737,0,0,64.0
ai,2062,0,0,58.0
ai,28469,0,0,60.0
ca,1250,0,0,35.0
ac,34380,0,0,72.0
ac,24213,0,0,60.0
ai,6533,0,0,67.0
ai,27090,-1,0,61.0
ai,36936,0,0,131.0
fa,10378,0,0,36.0
ai,9477,0,0,64.0
ai,23497,1,0,106.0
ai,1903,0,0,45.0
ai,22879,0,0,117.0
rh,8413,0,0,53.0
ac,7676,0,0,62.0
ac,1971,0,0,151.0
ac,11864,0,0,60.0
rh,6830,1,0,56.0
ai,32305,0,0,80.0
fa,2212,1,0,59.0
ai,28392,1,0,64.0
ac,32768,0,0,60.0
ai,24197,0,0,74.0
fa,10792,-1,0,54.0
rh,6739,0,0,60.0
kc,56,4,0,63.0
rl,4759,0,0,20.0
i,54934,0,0,15.0
ai,2782,0,0,68.0
fa,599,1,0,59.0
ai,35058,0,0,96.0
ai,3069,0,0,74.0
fa,1456,0,0,58.0
ai,37076,0,0,20.0
ai,8561,0,0,60.0
ai,8393,0,0,60.0
ai,21130,0,0,62.0
fa,11382,0,0,59.0
ai,21485,1,0,60.0
ai,8976,0,0,33.0
ka,2574,0,0,119.0
ac,4330,0,0,68.0
ai,23752,0,0,124.0
ac,4285,0,0,77.0
ai,36771,1,0,57.0
ac,30861,0,0,60.0
ai,14325,0,0,125.0
ai,36906,1,0,86.0
rh,6280,0,0,62.0
fa,1588,0,0,59.0
ai,685,0,0,60.0
ay,288,0,0,60.0
ai,41689,1,0,65.0
ca,600,0,0,70.0
fa,6067,0,0,59.0
rh,2230,0,0,57.0
ac,35399,0,0,69.0
j,1768,0,0,5.0
ai,4159,0,0,60.0
fa,7788,1,0,58.0
rh,6196,0,0,60.0
fa,10461,-1,0,1435.0
i,3918,-1,0,9.0
dnb,5591,0,0,36.0
dnr,127,0,0,120.0
i,33393,0,0,40.0
rl,3230,0,0,113.0
ai,26630,1,0,113.0
ac,30798,0,0,68.0
ac,23869,0,0,72.0
ke,299,-1,0,60.0
fa,7028,1,0,65.0
ai,29725,1,0,85.0
fa,13425,0,0,179.0
ai,12365,0,0,60.0
ai,3971,0,0,27.0
ka,2505,0,0,58.0
ac,30552,0,0,66.0
ai,13089,0,0,67.0
dnb,475,0,0,120.0
ai,5470,1,0,53.0
fa,3658,0,1,0.5
fa,3658,0,0,0.5
ai,9513,0,0,60.0
ac,41711,0,0,69.0
ka,3205,0,0,59.0
ai,39178,-1,0,66.0
fa,2460,0,0,60.0
dnb,5492,0,0,36.0
kb,2086,-1,0,57.0
ai,29642,0,0,110.0
ai,42944,0,0,94.0
ai,30612,0,0,45.0
bm,3078,0,0,72.0
ac,16577,0,0,70.0
ai,11781,1,0,56.0
ab,159,-1,0,8.0
ai,28420,1,0,108.0
ai,2661,0,0,64.0
ka,567,-1,0,0.97
ai,450,0,0,62.0
ai,42880,0,0,96.0
rh,3700,0,0,77.0
ai,21238,0,0,62.0
fa,3719,2,0,62.0
rh,2259,0,0,78.0
ac,12039,0,0,60.0
ac,36821,0,0,235.0
dnr,704,0,0,62.0
ai,40492,0,0,114.0
dnb,2850,0,0,36.8
ai,23716,1,0,93.0
ac,10937,0,0,62.0
fa,412,-1,0,69.0
fa,12358,0,0,117.0
ai,12076,1,0,89.0
ai,26795,1,0,87.0
fa,4715,1,0,60.0
ai,42245,0,0,59.0
ai,32456,0,0,157.0
ac,2280,0,0,64.0
ai,37596,0,0,88.0
ai,42748,1,0,35.0
ai,39232,0,0,119.0
ai,18031,0,0,66.0
ai,22711,0,0,53.0
ma,5835,0,0,62.0
fa,12240,0,0,81.0
ai,37801,2,0,129.0
c,11426,0,0,63.0
fa,3508,0,1,0.5
fa,3508,0,0,0.5
ac,31688,0,0,60.0
ai,31389,-1,0,40.0
ke,388,0,0,88.0
ai,20503,1,0,56.0
ac,1119,0,0,123.0
ai,36096,1,0,97.0
fa,9278,0,0,59.0
ai,36230,0,0,124.0
ac,19174,0,0,50.0
mc,26161,0,0,49.0
ka,265,-1,0,60.17
fa,8084,0,0,60.0
ai,37928,0,0,48.0
ac,20406,-1,0,113.0
ac,8210,0,0,151.0
ai,24219,0,0,139.0
ai,26723,1,0,66.0
fa,7032,1,0,17.0
fa,7199,1,0,60.0
ai,24937,0,0,145.0
ac,41277,0,0,100.0
ai,38460,0,0,84.0
ai,3165,0,0,45.0
ac,5195,0,0,60.0
ai,9985,0,0,45.0
ai,4167,-1,0,60.0
ai,12772,1,0,94.0
ai,42837,1,0,89.0
bm,750,-1,0,60.0
ka,1920,0,0,28.0
ai,25021,1,0,78.0
dnb,4771,0,0,37.62
ai,37120,5,0,90.0
dnb,3220,0,0,34.42
ai,37619,0,0,52.0
ac,8056,0,0,65.0
fa,8739,1,0,21.0
dnb,1958,0,0,35.32
ai,42179,0,0,50.0
ac,28764,0,0,61.0
ac,33291,0,0,135.0
fa,4873,0,0,59.0
rl,4757,0,0,20.0
ac,985,-1,0,120.0
ac,27027,0,0,78.0
ai,27518,1,0,58.0
ai,27655,0,0,37.0
ai,13775,0,0,70.0
ac,28938,0,0,82.0
dnb,2635,0,0,37.32
ac,40489,0,0,76.0
kb,2142,-1,0,31.0
ai,39258,0,0,131.0
fa,13697,-1,0,59.0
fa,11336,0,0,58.0
ai,42403,0,0,120.0
ac,12535,0,0,60.0
ai,42398,0,0,120.0
ac,28637,0,0,60.0
dnb,5663,0,0,32.0
rh,15166,0,0,90.0
ab,164,-1,3,5.0
ab,164,-1,4,5.0
ai,18089,0,0,60.0
fa,339,0,0,58.0
ai,43231,1,0,57.0
ai,2858,1,0,67.0
ka,1978,0,0,55.0
ai,4274,0,0,60.0
ac,14355,0,0,45.0
ka,243,-1,0,34.77
ka,1969,1,0,10.0
ai,1590,0,0,66.0
ai,35254,1,0,35.0
kc,20,-1,0,45.0
rh,3319,0,0,82.0
ai,35382,-1,0,118.0
dnb,1896,0,0,36.02
ai,14113,1,0,60.0
mc,26148,0,0,45.0
ai,17836,0,0,56.0
ai,11623,0,0,42.0
ai,43682,0,0,28.0
ai,26063,1,0,66.0
ka,1945,0,0,10.0
ai,39223,0,0,113.0
ka,3134,-1,0,59.0
ai,43319,0,0,59.0
ai,16737,0,0,60.0
rh,562,-1,0,59.0
ai,42799,1,0,82.0
ac,982,-1,0,120.0
ai,40529,1,0,18.0
ai,35902,1,0,118.0
