kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_dor,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname,koi_count,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,tic_id,tic_route,has_ephemeris,has_depth,long_period
8958811,K07116.01,,CANDIDATE,CANDIDATE,2.5255758,2.836e-05,35.4,4.1,-4.1,0.005487,0.000327,-0.000424,0.372,0.084,-0.372,2.32,0.276,-0.276,,7.8,5821,4.421,1.036,13.564,293.96545,45.273571,0,0,0,0,q1_q17_dr25_tce,1,-2.836e-05,133.06586,0.00851,-0.00851,,,True,True,False
8958939,K07117.01,,CANDIDATE,CANDIDATE,8.2927558,0.0001527,103.3,14.7,-14.7,0.009775,0.00032,-0.001196,0.6346,0.3237,-0.4034,4.784,0.407,-0.407,,10.43,6146,4.497,0.943,15.382,294.00787,45.232689,0,0,0,0,q1_q17_dr24_tce,2,-0.0001527,135.0352,0.0161,-0.0161,,,True,True,False
8958939,K07117.02,,CANDIDATE,CANDIDATE,22.786522,0.0004069,228.3,44.3,-44.3,0.014069,0.001652,-0.001451,0.3817,0.1079,-0.3816,2.197,0.388,-0.388,,74.4,6146,4.497,0.943,15.382,294.00787,45.232689,0,0,0,0,q1_q17_dr24_tce,2,-0.0004069,153.2108,0.01,-0.01,,,True,True,False
8959240,K05591.01,,CANDIDATE,CANDIDATE,317.00939,0.006138,326.9,51.5,-51.5,0.016272,0.001509,-0.001534,0.2991,0.1577,-0.299,3.013,0.468,-0.468,,781,5066,3.787,2.27,13.555,294.09128,45.21767,0,0,0,0,q1_q16_tce,1,-0.006138,183.1035,0.0182,-0.0182,,,True,True,True
8959839,K02253.01,Kepler-1159 b,CONFIRMED,CANDIDATE,22.708237,0.0001019,298.8,15.8,-15.8,0.015865,0.000715,-0.000408,0.032,0.397,-0.032,3.503,0.119,-0.119,,50.29,6170,4.472,0.992,14.574,294.26633,45.204311,0,0,0,0,q1_q17_dr25_tce,1,-0.0001019,133.72114,0.00381,-0.00381,2.7095528e+08,name_planet,True,True,False
8962094,K00700.01,Kepler-215 d,CONFIRMED,CANDIDATE,30.864365,5.401e-05,551.3,11.6,-11.6,0.024615,0.000186,-0.002856,0.851,0.053,-0.572,2.9557,0.0493,-0.0493,,45.6,5677,4.563,0.828,13.58,294.97351,45.213692,0,0,0,0,q1_q17_dr25_tce,4,-5.401e-05,172.93477,0.00136,-0.00136,2.7135219e+08,name_planet,True,True,True
8962094,K00700.02,Kepler-215 b,CONFIRMED,CANDIDATE,9.3605971,2.31e-05,236.5,6.2,-6.2,0.015651,0.001047,-0.001573,0.802,0.083,-0.557,3.2069,0.0609,-0.0609,,13.92,5677,4.563,0.828,13.58,294.97351,45.213692,0,0,0,0,q1_q17_dr25_tce,4,-2.31e-05,171.97292,0.00194,-0.00194,2.7135219e+08,name_planet,True,True,False
8962094,K00700.03,Kepler-215 c,CONFIRMED,CANDIDATE,14.667229,5.802e-05,198.1,6.9,-6.9,0.013386,0.002676,-0.000566,0.596,0.324,-0.37,3.742,0.0894,-0.0894,,24.55,5677,4.563,0.828,13.58,294.97351,45.213692,0,0,0,0,q1_q17_dr25_tce,4,-5.802e-05,145.42058,0.0028,-0.0028,2.7135219e+08,name_planet,True,True,False
8962094,K00700.04,Kepler-215 e,CONFIRMED,CANDIDATE,68.16099,0.0004525,295.6,12.5,-12.5,0.015986,0.000292,-0.000699,0.459,0.471,-0.255,5.662,0.124,-0.124,,83.4,5677,4.563,0.828,13.58,294.97351,45.213692,0,0,0,0,q1_q17_dr25_tce,4,-0.0004525,187.03346,0.00431,-0.00431,2.7135219e+08,name_planet,True,True,True
8971044,K05592.01,,CANDIDATE,CANDIDATE,482.51701,0.0201,573,59.3,-59.3,0.021978,0.001064,-0.001643,0.0846,0.3641,-0.0844,14.791,0.961,-0.961,,253.8,6168,4.488,0.96,15.054,297.48312,45.291142,0,0,0,0,q1_q16_tce,1,-0.0201,276.2043,0.0284,-0.0284,,,True,True,True
8972058,K00159.01,Kepler-115 c,CONFIRMED,CANDIDATE,8.9908862,1.135e-05,469.7,5.4,-5.4,0.021706,5.2e-05,-0.001717,0.77,0.016,-0.529,4.2447,0.0306,-0.0306,,10.9,5881,4.315,1.171,13.431,297.71185,45.261921,0,0,0,0,q1_q17_dr25_tce,2,-1.135e-05,136.73923,0.00107,-0.00107,2.7338312e+08,name_planet,True,True,False
8972058,K00159.02,Kepler-115 b,CONFIRMED,CANDIDATE,2.4036407,7.54e-06,74.9,5.4,-5.4,0.009671,0.000943,-0.001849,0.918,0.033,-0.71,1.4012,0.0852,-0.0852,,5.59,5881,4.315,1.171,13.431,297.71185,45.261921,0,0,0,0,q1_q17_dr25_tce,2,-7.54e-06,134.73065,0.00276,-0.00276,2.7338312e+08,name_planet,True,True,False
8973129,K02286.01,Kepler-1176 b,CONFIRMED,CANDIDATE,24.173824,0.0001243,532.6,28.7,-28.7,0.020897,0.000845,-0.000945,0.251,0.209,-0.251,3.056,0.117,-0.117,,59.8,5468,4.427,0.968,15.056,297.91974,45.274158,0,0,0,0,q1_q17_dr25_tce,1,-0.0001243,135.62471,0.00445,-0.00445,2.7358266e+08,name_planet,True,True,False
8973285,K04782.01,,CANDIDATE,CANDIDATE,7.4213444,0.0001055,315.9,44.5,-44.5,0.016313,0.001362,-0.001172,0.1732,0.2917,-0.1732,2.361,0.348,-0.348,,24.05,6032,4.485,0.973,15.85,297.9487,45.255039,0,0,0,0,,2,-0.0001055,137.493,0.0118,-0.0118,,,True,True,False
