kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,class,vetoes,flags_classify,koi_period,koi_depth,koi_depth_in_tess_band_ppm,pdc_depth_ppm,pdc_total_err_ppm,pdc_z,pdc_z_pop,pdc_ratio,sap_depth_ppm,sap_total_err_ppm,sap_z,sap_z_pop,sap_ratio,sap_minus_pdcsap_z,background_direction,pdc_odd_even_sigma,sap_odd_even_sigma,duration_verdict,z_duration,t14_ratio_observed,t14_ratio_expected_fixed_b,epoch_offset_minutes,epoch_offset_sigma,epoch_search_snr_best,pdc_n_transits,sap_n_transits,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_depth_reduction_spread_ppm,sap_depth_reduction_spread_ppm,pdc_sector_scatter_chi2_per_dof,ra,dec,shard
K02289.01,Kepler-379 c,3867615,184167421,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,62.784398,325,314.29891,-592.37638,632.26579,-1.4331165,-0.38035559,-1.8847548,-312.61584,493.55723,-1.268899,-0.33606703,-0.99464502,,,1.3416122,2.1357882,inconclusive,,0.55972065,,0,,2.7973785,3,3,"41,54,55,74,75,81,82,14","QLP,SPOC","120,1800",,,1.3395338,295.70111,38.945831,15
K07680.01,,4072271,139105893,tic_kic_crossid,CANDIDATE,not_measured,,,219.20579,207.8,204.09251,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82,14,41,54,55","QLP,SPOC","120,1800,600",,,,295.31512,39.141048,15
K02210.02,Kepler-1143 c,4142847,121215172,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,210.63149,1657.8,1631.5213,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81",SPOC,120,,,,287.30283,39.289688,15
K05046.01,,4164511,138040834,tic_kic_crossid,CANDIDATE,not_measurable,,,40.988212,145.8,141.73147,15513.072,563.49109,30.201559,6.0681546,109.45397,16002.22,573.24579,30.423981,8.0088456,112.9052,,,29.083331,28.66022,tracks_b,-6.0646541,0.54288352,1.1128012,143.9456,1.0801302,27.530287,4,4,"14,40,41,54,55,81,82",QLP,"1800,200,600",,,739.24265,293.24701,39.236691,15
K04810.01,,4270799,138302462,tic_kic_crossid,CANDIDATE,not_measured,,,115.23854,516.7,566.51787,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,293.65369,39.31641,15
K03439.01,Kepler-1502 b,4282191,184298883,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,41.708406,330,326.83833,928.71484,732.74616,0.82101872,0.13373588,2.8415114,638.90309,449.758,0.69300011,0.18111974,1.9547985,-0.66724692,PDC_DEEPER_THAN_SAP,1.0661647,1.021257,duration_inconsistent,6.2842842,1.6807354,1.0209175,0,,2.0759413,3,3,"74,75,81,82",SPOC,120,164.70485,59.284323,0.68554123,296.10791,39.319908,15
K02166.01,Kepler-1128 b,4370527,137972889,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,61.617453,1350.7,1292.5412,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,293.06335,39.40345,15
K01332.03,Kepler-288 d,4455231,121785939,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,56.637918,589.7,568.76635,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81",SPOC,120,,,,288.91644,39.594711,15
K04680.01,,4587135,169562440,tic_kic_crossid,CANDIDATE,not_measured,,,54.081224,411.1,396.12634,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,75,SPOC,120,,,,297.59964,39.626339,15
K01609.01,Kepler-906 b,5009743,137154728,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,41.698019,440.8,424.6294,4976.69,1246.7661,9.5839978,1.7121481,11.720079,3497.1933,816.76213,8.7749735,2.3047349,8.2358719,-1.4497749,PDC_DEEPER_THAN_SAP,,,fixed_b,-2.7681741,0.7368063,1.0456383,-28.546319,1.0595706,4.0467857,1,1,"74,75,81,82",SPOC,120,205.05146,236.49443,,291.40555,40.125488,15
K02719.02,,5184911,137090755,tic_kic_crossid_over_name_planet,CANDIDATE,not_measured,,,106.25976,354,337.17739,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"81,82",SPOC,120,,,,291.18497,40.311211,15
K06538.01,,5193439,138299638,tic_kic_crossid,CANDIDATE,not_measurable,,,129.84732,198.4,191.35201,4166.3478,2167.5791,1.8337447,0.40326735,21.773211,1240.7364,742.88056,1.4119565,0.37177821,6.4840518,-2.5242881,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,10.644758,2.5,1.04672,0,,2.832237,1,1,"40,41,74,75,81,82",SPOC,120,24.677136,394.13701,,293.67682,40.334068,15
K01787.01,Kepler-950 b,5864975,121461701,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,98.717933,7320,7184.4437,6875.0882,5755.9913,-0.053636724,-0.1556246,0.95694094,1374.4805,1645.4054,-3.4468583,-0.91861451,0.19131343,-2.2389035,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,3.2551554,2.2124901,0.99767092,0,,1.7874562,1,1,"80,81",SPOC,120,2396.9816,62.525518,,287.95657,41.130329,15
K02321.01,Kepler-1824 b,5978559,360023295,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,95.611462,487.4,469.57562,589.64364,2313.83,0.051886199,-0.011683563,1.2556947,-62.698774,1147.927,-0.46349221,-0.12315378,-0.13352221,-0.13814664,PDC_DEEPER_THAN_SAP,,,fixed_b,-2.733557,0.48044977,1.0023804,0,,1.0883383,1,1,"81,82",SPOC,120,61.910565,,,296.70724,41.203651,15
K02321.02,,5978559,360023295,tic_kic_crossid_over_name_planet,CANDIDATE,not_measurable,,,36.253099,152.1,151.38514,140.8222,1799.8272,-0.0058676678,-0.01101271,0.93022473,133.20738,898.00067,-0.020225942,-0.0057139056,0.87992371,-0.099240091,PDC_DEEPER_THAN_SAP,0.67939935,0.78402607,fixed_b,0.0022086652,1,0.99913645,0,,2.0452897,2,2,"81,82",SPOC,120,84.116506,25.303459,0.46158348,296.70724,41.203651,15
K02967.01,Kepler-1889 b,5980783,169178161,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,37.30332,551.7,576.95468,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,297.19928,41.226429,15
K05274.01,,6366559,137757298,tic_kic_crossid,CANDIDATE,not_measurable,,,55.75838,132.7,126.8429,-560.67337,317.85004,-2.1595345,-0.53280039,-4.4202188,-398.11587,337.96312,-1.5510868,-0.40989561,-3.1386532,,,0.75853412,0.56876422,inconclusive,,2.2124901,,0,,1.5572115,4,4,"74,75,81,82,40,41,54,55","QLP,SPOC","120,600",,,0.60908165,292.633,41.749222,15
K03503.02,Kepler-1703 c,6368175,138097784,tic_kic_crossid_over_position_tic,CONFIRMED,not_measurable,,,31.82453,79,78.303435,63.035357,728.41949,-0.020949997,-0.01710369,0.80501394,179.07233,389.97133,0.25794741,0.067573365,2.2869026,-0.14109517,PDC_DEEPER_THAN_SAP,0.18494173,0.12478883,fixed_b,0.0340522,1.0310142,0.99837936,0,,2.1684132,6,7,"74,75,81,82,15,40,41,54,55","QLP,SPOC","120,1800,600",328.4324,62.468116,2.8212095,293.15085,41.729252,15
K00094.03,Kepler-89 e,6462863,273231214,tic_kic_crossid_over_position_tic,CONFIRMED,consistent,,pdc_deeper_than_sap,54.319962,1975,1928.9477,2507.9297,738.05053,0.87926228,-0.18774225,1.3001543,1546.0003,344.86337,-0.96794532,-0.26513101,0.80147344,-5.6825941,PDC_DEEPER_THAN_SAP,,,fixed_b,0.92520087,1.0629904,1.0072765,-42.963343,8.8769334,12.419471,4,4,"14,15,41,54,55,74,75,81,82",SPOC,120,709.88782,314.60748,0.2980654,297.33307,41.891121,15
K00111.03,Kepler-104 d,6678383,158553540,tic_kic_crossid_confirms_name_planet,CONFIRMED,not_measurable,,,51.755305,609.2,600.6725,612.82015,422.09831,0.028989415,-0.1602999,1.0202234,1081.6494,193.2941,3.1658365,0.82274875,1.8007306,0.69564182,SAP_DEEPER_THAN_PDC,0.63025721,1.7735642,fixed_b,1.7961165,1.1299485,1.0003815,0,,2.4449656,5,5,"74,75,80,81,82,14,40,41,53,54","QLP,SPOC","120,1800,600",339.62289,78.83663,0.96063685,287.60461,42.166779,15
K02592.01,,6765135,158554432,tic_kic_crossid,CANDIDATE,not_measured,,,175.60337,506.8,539.36567,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81,82",SPOC,120,,,,287.75229,42.244781,15
K01695.01,Kepler-930 b,6803855,274031725,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,71.452317,216.9,209.22543,296.98583,783.34266,0.11200335,-0.0055153775,1.4194538,201.9419,1730.3045,-0.0042091663,-0.0013827725,0.96518809,-0.11680233,PDC_DEEPER_THAN_SAP,1.1816957,1.5511396,fixed_b,-0.48857916,0.54288352,1.0025512,0,,1.4401367,2,2,"74,75,81,82,14,15,41,54,55","QLP,SPOC","120,1800,600",157.3674,1709.0,1.3964048,298.31445,42.24744,15
K07572.01,,6876575,271757301,tic_kic_crossid,CANDIDATE,not_measurable,,,91.069934,12.7,12.526493,123.38956,64.411525,4.1947113,0.7344502,9.850287,155.44959,68.446627,5.3846233,1.4152018,12.409665,1.1589105,SAP_DEEPER_THAN_PDC,,,fixed_b,1.0392923,1.4426999,1.0112417,0,,2.5456453,1,1,"40,41,54,55,74,75,81,82,14,15","QLP,SPOC","120,1800",29.351561,33.589792,,295.51334,42.31879,15
K05375.01,,7213311,271760442,tic_kic_crossid,CANDIDATE,not_measurable,,,285.37456,482.3,459.74466,-774.76101,2234.6879,-0.55231376,-0.14822609,-1.6851985,-1221.4554,2210.1489,-0.760511,-0.2010299,-2.6568126,,,,,inconclusive,,0.88499605,,0,,1.251174,1,1,"74,75,81,82,14,15,40,41,54,55","QLP,SPOC","120,1800,600",,,,295.51764,42.758942,15
K07847.01,,7747103,159105623,tic_kic_crossid,CANDIDATE,not_measured,,,399.37587,552.2,541.0723,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,289.7308,43.497368,15
K03787.01,,7813039,158725720,tic_kic_crossid,CANDIDATE,consistent,,,141.73403,7736.4,8115.831,10533.178,1595.5458,1.6312553,-0.35317,1.2978557,10548.44,1601.5859,1.6368837,0.41759244,1.2997363,,,0.70537598,0.69985699,fixed_b,0.49383781,1.1299485,1.0404915,-7.9318404,2.8597261,6.6016141,3,3,"80,14,40,41,53,54,55,74,75","QLP,SPOC","120,1800,200,600",,,0.26477642,288.43912,43.505249,15
K05440.01,,7888863,159577686,tic_kic_crossid,CANDIDATE,not_measured,,,74.624063,346.9,334.74348,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,81,SPOC,120,,,,291.07666,43.61208,15
K01552.01,,7984047,268485240,tic_kic_crossid,CANDIDATE,not_measured,,,77.634246,16612,15783.378,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,298.92593,43.75037,15
K06970.01,,8115647,273238577,tic_kic_crossid,CANDIDATE,not_measurable,,,40.769854,239.8,231.38771,-472.62317,3651.381,-0.19279548,-0.050769383,-2.0425595,77.510016,1021.5111,-0.15052504,-0.040206795,0.33497897,,,,,inconclusive,,0.91244354,,0,,2.0507066,1,1,"81,82",SPOC,120,,,,297.46857,43.98201,15
K05500.01,,8295087,159305028,tic_kic_crossid,CANDIDATE,not_measurable,,,84.934357,129.7,125.40662,3149.0669,1812.1624,4.7808113,0.9069855,25.11085,1195.7806,899.96057,2.7150072,0.71328168,9.5352267,-1.8039635,PDC_DEEPER_THAN_SAP,3.7484973,4.5432291,fixed_b,2.1377141,1.7866055,1.0428175,-427.83401,1.4200895,5.0954465,4,4,"74,75,81,82,14,15,40,41,54,55","QLP,SPOC","120,1800,600",1703.5225,797.82166,6.0041416,290.15518,44.254017,15
K03404.01,Kepler-1489 b,8409295,123312978,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,82.292865,371.1,356.71231,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,74,SPOC,120,,,,281.29581,44.465401,15
K02291.01,Kepler-1817 b,8410415,351804260,tic_kic_crossid_confirms_name_planet,CONFIRMED,not_measurable,,,44.299348,797.9,782.84166,2666.3462,3035.2528,0.62044276,0.11017211,3.405984,2295.7583,2557.1321,0.59151138,0.15530207,2.932596,-0.13470309,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,9.556967,2.3518557,1.0342076,0,,1.9856815,1,1,74,SPOC,120,201.84067,207.68343,,282.03329,44.478008,15
K04356.01,Kepler-1593 b,8459663,239306899,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,174.51028,1530,1443.462,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,300.48816,44.46067,15
K06180.02,,8494783,63001346,tic_kic_crossid,CANDIDATE,not_measurable,,,58.92565,44.7,43.443823,-68.421489,123.58081,-0.90353155,-0.24414363,-1.5749417,-116.11295,115.61293,-1.3771898,-0.36403619,-2.6727148,-0.13808927,PDC_DEEPER_THAN_SAP,0.93783981,1.3468235,inconclusive,,1.2011244,,0,,0.35897396,3,3,"74,75,81,82,15,40,41,54","QLP,SPOC,TESS-SPOC","120,1800,600",19.925064,21.961246,1.4518985,291.63733,44.56422,15
K00099.01,,8505215,271666873,tic_kic_crossid,CANDIDATE,not_measured,,,2190.701,1874.2,1791.2123,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,54,55,74,75,81,82,14,15","QLP,SPOC","120,1800",,,,295.43433,44.53112,15
K01792.01,Kepler-953 b,8552719,158933249,tic_kic_crossid_over_name_planet,CONFIRMED,consistent,duration_not_fixed_b,pdc_deeper_than_sap,88.406787,1724.4,1682.3,2332.4922,928.88911,0.81413367,-0.1035197,1.3864901,769.94057,454.83296,-1.3183648,-0.35148187,0.4576714,-9.7926997,PDC_DEEPER_THAN_SAP,,,tracks_b,-3.6454777,0.83255321,1.0090217,61.441037,8.756136,12.388155,2,3,"40,41,53,55,74,75,81,82,14,15","QLP,SPOC","120,1800",909.60656,442.71142,0.22251905,288.97165,44.624531,15
K07894.01,,8555967,159385594,tic_kic_crossid,CANDIDATE,not_measured,,,347.97611,341.3,328.8264,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,290.3031,44.678089,15
K08276.01,,8637903,272368764,tic_kic_crossid,CANDIDATE,not_measured,,,385.85868,548.4,561.41859,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82",SPOC,120,,,,296.40787,44.77364,15
K05553.01,,8644911,273865846,tic_kic_crossid,CANDIDATE,not_measured,,,120.93867,782.1,747.90438,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,298.23279,44.756432,15
K03042.01,,8695311,270857795,tic_kic_crossid,CANDIDATE,not_measured,,,31.025949,385.4,371.90435,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,294.16644,44.886311,15
K00464.01,Kepler-561 b,8890783,270700432,tic_kic_crossid_over_name_planet,CONFIRMED,consistent,,,58.362058,5374.7,5199.409,5536.5237,1000.3181,0.3350387,-0.53897899,1.0648371,4818.0927,779.26923,-0.44980306,-0.13194226,0.9266616,-1.1714062,PDC_DEEPER_THAN_SAP,0.35174043,0.80507334,fixed_b,-1.1511297,0.78321801,1.002348,-31.744863,5.8764737,5.707486,2,2,"74,75,81,82",SPOC,120,244.22773,10.601763,0.12372133,293.7471,45.10722,15
K00924.01,,8951215,159647349,tic_kic_crossid,CANDIDATE,not_measured,,,39.475909,1012.6,1067.1808,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,291.20804,45.244389,15
K04583.01,,9007151,352013316,tic_kic_crossid,CANDIDATE,not_measured,,,330.90604,740,707.67687,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,82",SPOC,120,,,,285.66843,45.374771,15
K07129.01,,9085039,159388851,tic_kic_crossid,CANDIDATE,not_measurable,,,64.198372,248.2,240.63884,11433.953,2120.4748,13.125295,2.5675483,47.514993,1897.5182,973.20652,1.6997879,0.44770858,7.8853363,,,,5.0804293,fixed_b,2.5369549,2.5,1.0965205,130.75813,2.3092862,5.3921665,2,3,"74,75,80,81,82,14,15,40,41,54,55","QLP,SPOC","120,1800,600",,,8.3907151,290.38025,45.445419,15
K05642.01,,9217583,159761539,tic_kic_crossid,CANDIDATE,not_measurable,,,222.28056,271.9,263.68587,515.70761,632.45597,0.39724315,0.041671906,1.955765,502.29595,404.80746,0.58500082,0.15281727,1.9049028,-0.46691393,PDC_DEEPER_THAN_SAP,0.54245084,0.43509362,fixed_b,1.2629531,2.0187723,1.0062806,0,,2.3187215,2,2,"40,41,54,55,14,15,74,75,81","QLP,SPOC","120,1800,200",521.011,124.41451,0.29425291,291.57455,45.618389,15
K07931.01,,9227215,271545489,tic_kic_crossid,CANDIDATE,not_measured,,,242.0367,333.3,326.84349,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"81,82",SPOC,120,,,,295.22937,45.624889,15
K05645.01,,9229807,272084378,tic_kic_crossid,CANDIDATE,not_measured,,,580.85327,,,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,296.12985,45.681862,15
K08180.01,,9268159,164891275,tic_kic_crossid,CANDIDATE,not_measurable,,,185.97534,54.5,53.281321,19.057,125.97811,-0.25841953,-0.10462065,0.35766755,-54.792974,120.26396,-0.85088613,-0.2253406,-1.0283711,,,,,tracks_b,-7.5284579,0.4,0.99670928,0,,1.6982097,1,1,"74,75,80,82,14,26,40,41,53,55","QLP,SPOC,TESS-SPOC","120,1800,600",,,,285.32791,45.753738,15
K07932.01,,9278575,159519546,tic_kic_crossid,CANDIDATE,not_measurable,,,502.25648,153.2,147.02491,-379.66442,398.82074,-1.3181416,-0.33958847,-2.5823136,55.202834,296.17434,-0.30897592,-0.082598603,0.37546586,,,,,inconclusive,,,,0,,1.1788904,1,1,"74,75,80,81,82,15,40,41,54,55","QLP,SPOC","120,1800,600",,,,290.89395,45.71664,15
K03975.01,Kepler-1536 b,9280239,62999585,name_planet,CONFIRMED,not_measured,,,364.75156,1481.5,1551.2591,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,291.58517,45.71579,15
K05706.01,Kepler-1636 b,9715631,270854684,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,425.48354,996.6,960.04345,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,294.05762,46.441029,15
K04192.02,,9828127,159395366,tic_kic_crossid_over_name_planet,CANDIDATE,not_measurable,,,32.027317,161.7,155.30247,10866.705,4482.0043,9.7876413,1.9412545,69.971232,242.72354,490.06378,0.17822378,0.046286724,1.5629084,-3.8543946,PDC_DEEPER_THAN_SAP,,,fixed_b,0.19976652,1.2767837,1.0896036,-308.67086,1.3478246,4.0062855,2,2,"80,82",SPOC,120,3568.0768,,3.9624976,290.58612,46.642689,15
K01715.01,Kepler-1766 b,9836959,270958237,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,105.01458,296,317.45546,116.18229,320.16096,-0.62755402,-0.25553993,0.36597981,-259.73414,296.27975,-1.9441146,-0.51511084,-0.81817506,,,0.01601635,1.7206467,tracks_b,3.9987881,2.5,0.93599531,0,,2.2507182,2,2,"40,54,55,74,75,81,82,14,15","QLP,SPOC","120,1800",22.916487,,0.00025652345,294.27728,46.675282,15
K01872.01,,9883311,158664101,tic_kic_crossid,CANDIDATE,not_measurable,,,30.523146,2212.3,2860.2313,737.82714,6602.6564,-0.32134332,-0.12234958,0.25796066,98.049622,2160.556,-1.2746231,-0.33911884,0.034280312,-0.092091911,PDC_DEEPER_THAN_SAP,,0.019429919,fixed_b,0.3181663,0.4124057,0.29390631,0,,1.7961117,1,2,"80,81,82",SPOC,120,,,,288.31332,46.771431,15
K01846.01,Kepler-976 b,9886255,159174942,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,105.95668,2286.4,2197.4854,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,82",SPOC,120,,,,289.86963,46.72971,15
K05736.01,,9935983,164556407,tic_kic_crossid,CANDIDATE,not_measured,,,161.6515,253.6,252.94526,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,41,53,54,55,75,80,81,82,14","QLP,SPOC","120,1800",,,,283.67346,46.82272,15
K00722.01,Kepler-655 b,9965439,273044848,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,46.40626,469.1,452.2508,165.39468,395.03691,-0.72471258,-0.29504781,0.36571451,273.29409,369.66763,-0.48300766,-0.13013139,0.60429763,-0.11917049,PDC_DEEPER_THAN_SAP,1.1234298,1.3475682,fixed_b,-0.16539298,0.91244354,0.99231221,0,,2.3838991,5,5,"74,75,81,82,14,15,41,54","QLP,SPOC","120,1800,600",31.328074,64.229918,1.2040161,297.25909,46.843189,15
K02418.01,Kepler-1229 b,10027247,273373582,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,86.829519,751,854.56096,-1835.1031,5679.6697,-0.47351546,-0.12409471,-2.1474222,-6098.5697,5580.3602,-1.2458791,-0.3289067,-7.1364946,,,,,inconclusive,,2.2811088,,0,,1.4812341,1,1,"41,54,81,82,74,75","QLP,SPOC","120,200",,,,297.48669,46.996712,15
K08193.01,,10028127,273378429,tic_kic_crossid,CANDIDATE,not_measured,,,367.94785,1301,1359.0256,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,297.73398,46.961529,15
K05759.01,,10064591,158394448,tic_kic_crossid,CANDIDATE,not_measured,,,284.94213,,,-860.81334,602.49014,,,,-615.69,609.42543,,,,,,,,inconclusive,,0.55972065,,0,,-0.12662766,2,2,"14,15,26,40,41,53,54,55,74,75,80,82",QLP,"1800,200,600",,,0.363072,287.09412,47.075359,15
K08000.01,,10331279,158663173,tic_kic_crossid,CANDIDATE,not_measurable,,,225.48805,379.9,384.93183,3749.0742,1762.8978,4.6865749,0.81939815,9.7395794,2097.0939,1316.8622,1.2993629,0.34200704,5.4479617,-1.2133141,PDC_DEEPER_THAN_SAP,,,tracks_b,-3.9910658,0.63245553,1.1118768,0,,2.674644,1,1,"40,41,53,54,55,80,81,82",SPOC,120,304.97028,143.91121,,288.27457,47.495781,15
K05799.01,,10519727,164723504,tic_kic_crossid,CANDIDATE,not_measured,,,184.88315,304.1,293.17243,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,80,81,82,14,15,40,41,53,55","QLP,SPOC","120,1800,600",,,,284.43692,47.750332,15
K01298.02,Kepler-283 c,10604335,270695184,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,92.749578,1105.1,1039.7652,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,82",SPOC,120,,,,293.61371,47.839001,15
K02327.02,,10730703,26538999,name_planet,CANDIDATE,not_measurable,,,46.331703,299.9,287.20012,13481.137,4228.9073,11.404038,2.2297622,46.939873,6841.8427,1723.1216,11.285368,2.968131,23.822562,-1.5592857,PDC_DEEPER_THAN_SAP,,,inconclusive,,,,406.23292,2.8244131,3.3814376,1,1,"81,82",SPOC,120,1410.33,206.21217,,291.65778,48.009312,15
K03683.01,Kepler-1515 b,10795103,417660218,tic_kic_crossid_over_name_planet,CONFIRMED,consistent,,,214.31204,4523.4,4375.8595,3973.1403,163.99953,-1.48827,-2.1117665,0.90796798,3787.8816,210.9632,-1.9271444,-0.53834919,0.86563143,-0.72828438,PDC_DEEPER_THAN_SAP,,,fixed_b,0.052667975,1,0.99725262,0,0.0,25.193177,1,1,"40,41,54,55,74,75,80,81,82,14,15","QLP,SPOC","120,1800",44.992755,145.86613,,290.97394,48.178162,15
K01444.01,Kepler-852 b,11043167,28089606,name_planet,CONFIRMED,not_measurable,,,44.930671,438.4,427.64291,1153.3045,838.36246,0.86516068,0.13631234,2.6968868,929.78888,542.19,1.3248202,0.34553186,2.1742179,-0.77456681,PDC_DEEPER_THAN_SAP,0.7210729,0.55980555,fixed_b,-1.3863116,0.63245553,1.0158218,0,,1.9254793,6,6,"74,75,76,81,83,14,15,41,54,55,56","QLP,SPOC","120,1800,200,600",586.58883,328.91345,0.89360608,297.3916,48.560692,15
K01431.01,,11075279,399911821,tic_kic_crossid,CANDIDATE,transit_not_recovered,,,345.15894,5087.9,5240.8086,,,,,,3362.6149,1047.9134,-1.4056947,-0.37785297,0.6416214,,,,,inconclusive,,,,0,,,0,1,"74,75,80,81,82,14,15,26,40,41,53,54,55","QLP,SPOC","120,1800,600",,756.47824,,287.02228,48.681938,15
K05871.01,,11145391,27530141,tic_kic_crossid,CANDIDATE,not_measured,,,623.2344,602.8,578.16949,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,41,54,55",SPOC,120,,,,295.4769,48.765079,15
K05874.01,,11152511,28362513,tic_kic_crossid,CANDIDATE,not_measurable,,,287.33114,406.7,395.95888,118.03804,404.76129,-0.6846338,-0.266751,0.29810682,88.87438,370.17537,-0.82668534,-0.22041659,0.22445356,-0.03064761,PDC_DEEPER_THAN_SAP,,,duration_inconsistent,8.6538895,2.5,0.98849439,0,,2.2477796,2,2,"41,54,55,74,75,76,81,83,14,15,56","QLP,SPOC","120,1800,200",37.198249,36.073617,2.7233622,298.06229,48.724918,15
K01430.03,Kepler-298 d,11176127,48217868,name_planet,CONFIRMED,not_measurable,,,77.474099,1543.6,1554.5916,3597.1926,4087.2757,0.49959976,0.068827328,2.3139149,1384.8631,1019.4843,-0.16570494,-0.047122976,0.8908212,-0.51805797,PDC_DEEPER_THAN_SAP,,,fixed_b,1.2691027,1.6301767,1.0417595,0,,2.215032,1,2,"75,80,81,82",SPOC,120,388.82054,69.617919,,283.03979,48.825359,15
K03220.01,Kepler-1442 b,11189311,350811132,tic_kic_crossid_over_name_planet,CONFIRMED,consistent,duration_inconclusive,,81.416014,762.3,791.05212,1349.405,420.04007,1.6901832,0.016403427,1.7058358,881.04808,1351.8184,0.070181113,0.017038836,1.1137674,-2.5423659,PDC_DEEPER_THAN_SAP,,,inconclusive,,,,-212.625,4.5251445,7.0607208,1,1,"40,41,54,55,74,75,80,81,82,14,15","QLP,SPOC","120,1800",374.04407,1342.9758,,291.25562,48.846924,15
K02173.01,Kepler-367 b,11774991,28159518,name_planet,CONFIRMED,not_measurable,,,37.815416,286.4,278.29961,-329.74884,185.26401,-3.2638565,-0.90800346,-1.1848699,-241.29346,168.47739,-3.063399,-0.81157596,-0.86702765,,,0.60268216,0.72569999,inconclusive,,1.7328621,,0,,1.8209881,7,7,"41,54,55,56,74,76,81,82,83,14,15","QLP,SPOC","120,1800",,,1.4559068,297.29242,49.981628,15
K02173.02,Kepler-367 c,11774991,28159518,name_planet,CONFIRMED,not_measurable,,,53.578305,224.9,226.44002,674.78609,247.16514,2.901718,0.34801811,2.9799771,423.84247,188.50455,1.3837425,0.35993937,1.8717648,-0.72773934,PDC_DEEPER_THAN_SAP,0.2186148,0.88016024,fixed_b,-2.4333647,0.61343045,1.0252162,129.79806,1.9005453,3.6242177,5,5,"41,54,55,56,74,76,81,82,83,14,15","QLP,SPOC","120,1800",162.55648,45.590488,0.95432036,297.29242,49.981628,15
K02433.03,Kepler-385 d,11968463,27082352,name_planet,CONFIRMED,not_measurable,,,56.414831,480.1,497.74113,-687.64277,1954.7919,-0.60627005,-0.16602382,-1.3815269,-197.71943,474.37661,-1.4607842,-0.387594,-0.39723345,,,1.1388089,0.83621079,inconclusive,,1.958045,,0,,1.2788785,2,2,"76,81,82,83",SPOC,120,,,1.2968858,294.33847,50.33654,15
