spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank
0b82f8a3-5de3-11f0-822f-525400f334e1,5018.80127903241,11.924899998406925,1.1423627757607016,0.7110544496108769,-0.00017524408758617938,2,165.12277,28.957892,STAR,SDSS-DR17,5,2MASS J11002946+2857283,LM*,M0V,1.0,lm*,0.44440903100679807
0b82f8a3-5de3-11f0-822f-525400f334e1,5018.80127903241,11.924899998406925,1.1423627757607016,0.7110544496108769,-0.00017524408758617938,2,165.12277,28.957892,STAR,SDSS-DR17,5,2MASS J11002946+2857283,LM*,M0V,1.0,lm*,0.44440903100679807
0b73ba0e-5ddf-11f0-ace0-525400f334e1,6985.540260326939,10.98460988982194,1.3832217813050858,0.5080778395620934,-0.00015629739209543914,2,236.54786,20.801898,STAR,SDSS-DR17,2,LEDA 1636230,G,,1.0,g,0.44180681701051605
00bb0ce8-5e24-11f0-91d9-525400f334e1,5322.307958283607,14.279188463373412,1.2623844037527836,0.7438647287975602,-0.00016481622878927737,1,345.93954,-8.825172,STAR,SDSS-DR17,6,,,,0.0,unexamined,0.4250655593128915
00ac8d30-5e07-11f0-b95a-525400f334e1,6756.1611508415435,9.179364551419251,1.380926699358069,0.4799238918330816,0.004153253976255655,2,182.6016,13.17061,STAR,SDSS-DR17,2,KUG 1207+134,AG?,,2.0,ag?,0.41732512333311444
02ce69f8-5dfe-11f0-8bd3-525400f334e1,6025.5958607435805,8.823461958598463,1.3518462575782795,0.5937893103570662,-7.054643356241286e-05,1,9.328709,-0.401512,STAR,SDSS-DR17,4,,,,0.0,unexamined,0.4095098692117698
0af064c5-5e02-11f0-a8a9-525400f334e1,4335.108783875289,8.162458737975165,1.4501840701832893,0.5202331009572884,-0.00021919127902947366,1,310.68367,57.593177,STAR,SDSS-DR17,3,,,,,unexamined,0.4001793084286833
04254954-5e34-11f0-89f1-525400f334e1,6599.332342635646,10.006467569941464,1.1572867801137912,0.6383823671016258,0.00017208930512424558,3,120.74229,7.291201,STAR,SDSS-DR17,5,,,,0.0,unexamined,0.3989889794385161
0118409d-5e0f-11f0-82ea-525400f334e1,5661.089226332155,10.098674017394286,1.5501312464045018,0.5171663620882514,-0.00019566276750992984,1,27.999187,0.55356998,STAR,SDSS-DR17,3,,,,,unexamined,0.39782027852942414
0b8f1228-5e32-11f0-9e29-525400f334e1,6283.476569844776,9.774373143780554,1.5376671713516357,0.5153248205212655,-0.0005006791325286031,1,18.550647,25.317003,STAR,SDSS-DR17,3,,,,,unexamined,0.3964037080932811
05811e92-5e33-11f0-9c48-525400f334e1,6478.8809526878,8.802036657205672,1.385031274651828,0.5702906904130924,-0.00023759351461194456,1,37.955845,23.828541,STAR,SDSS-DR17,4,,,,,unexamined,0.39330392442282236
