t_myr,m,m_eff,surprise,lambda,r_ball_pc,focus,rms_now_pc,rms_meet_pc,med_now_pc,sig_v_internal_kms,n_epochs_seen,mh_mad_dex,heterogeneous,co_natal_possible,rms_min_pc_p50,p_rms_lt_5pc,member_source_ids
5.0,4,4,3.04,0.4191220673297864,3.55,39.79,70.79,1.78,102.77,13.78,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,47.95,112.29,2.34,160.67,21.86,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,74.01,153.65,2.08,248.13,29.57,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,48.16,122.88,2.55,183.2,23.28,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,55.09,122.82,2.23,195.52,23.67,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,36.62,86.87,2.37,139.7,16.53,1,,,,,,
6.0,5,5,3.04,0.7258095787238059,4.06,58.99,135.52,2.3,193.17,21.89,1,,,,,,
6.0,5,5,3.04,0.7258095787238059,4.06,43.35,142.32,3.28,206.83,23.06,1,,,,,,
6.0,5,5,3.04,0.7258095787238059,4.06,47.08,168.76,3.58,180.86,27.6,1,,,,,,
6.0,5,5,3.04,0.7258095787238059,4.06,69.96,159.75,2.28,218.38,25.98,1,,,,,,
6.0,5,5,3.04,0.7258095787238059,4.06,47.17,153.3,3.25,243.07,24.55,1,,,,,,
6.0,5,5,3.04,0.7258095787238059,4.06,34.84,104.18,2.99,176.6,16.87,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,23.25,136.07,5.85,199.29,13.77,1,,,,,,
9.5,6,5,3.04,1.089551744401894,5.85,42.49,184.9,4.35,247.27,18.67,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,33.7,173.42,5.15,243.66,17.81,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,38.25,155.01,4.05,226.78,15.79,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,48.33,196.41,4.06,260.64,19.99,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,27.85,167.89,6.03,248.71,17.0,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,32.48,167.7,5.16,215.44,17.36,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,26.34,127.96,4.86,160.63,12.63,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,42.85,171.11,3.99,259.31,17.12,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,38.43,186.06,4.84,255.77,18.71,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,33.02,146.76,4.44,213.82,14.64,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,25.89,134.13,5.18,196.74,13.81,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,31.14,141.48,4.54,189.12,13.85,1,,,,,,
9.5,6,6,3.04,1.089551744401894,5.85,16.09,86.35,5.37,117.69,8.46,1,,,,,,
13.0,9,9,3.03,2.42398788723623,7.64,19.93,182.29,9.15,269.52,13.2,1,,,,,,
13.0,9,9,3.03,2.42398788723623,7.64,17.66,172.66,9.77,244.58,12.37,1,,,,,,
13.0,9,9,3.03,2.42398788723623,7.64,27.53,167.16,6.07,278.42,12.02,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,38.2,188.84,4.94,261.2,17.07,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,28.04,174.01,6.21,252.76,16.07,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,31.05,177.81,5.73,195.03,16.88,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,30.9,162.58,5.26,229.35,13.8,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,18.48,137.66,7.45,199.56,11.39,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,30.39,168.09,5.53,265.09,14.92,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,24.25,131.26,5.41,188.31,11.23,1,,,,,,
10.5,7,7,3.03,1.4992874004034165,6.36,17.83,121.94,6.84,176.45,10.64,1,,,,,,
7.5,7,7,3.03,1.4995956811700482,4.83,42.0,200.93,4.78,275.57,25.0,1,,,,,,
7.5,7,7,3.03,1.4995956811700482,4.83,47.4,143.69,3.03,198.23,18.79,1,,,,,,
12.0,8,8,3.03,1.9464466713553297,7.13,31.11,175.85,5.65,270.35,12.84,1,,,,,,
12.0,8,8,3.03,1.9464466713553297,7.13,24.65,173.44,7.04,265.25,12.51,1,,,,,,
12.0,8,8,3.03,1.9464466713553297,7.13,19.5,119.31,6.12,149.71,9.41,1,,,,,,
12.0,8,8,3.03,1.9464466713553297,7.13,17.66,143.76,8.14,196.6,10.89,1,,,,,,
4.0,5,5,3.03,0.7263644515248574,3.04,76.28,134.81,1.77,237.85,32.54,1,,,,,,
4.0,5,5,3.03,0.7263644515248574,3.04,62.33,153.86,2.47,199.88,37.64,1,,,,,,
4.0,5,5,3.03,0.7263644515248574,3.04,66.43,110.55,1.66,174.8,27.11,1,,,,,,
4.0,5,5,3.03,0.7263644515248574,3.04,37.53,107.86,2.87,129.07,26.04,1,,,,,,
9.5,7,7,3.03,1.4997359305296663,5.85,26.42,132.86,5.03,189.47,13.14,1,,,,,,
9.5,7,7,3.03,1.4997359305296663,5.85,34.66,185.14,5.34,275.71,18.31,1,,,,,,
9.5,7,7,3.03,1.4997359305296663,5.85,16.95,108.37,6.39,150.38,10.98,1,,,,,,
9.5,7,7,3.03,1.4997359305296663,5.85,33.29,159.77,4.8,240.73,15.64,1,,,,,,
9.5,7,7,3.03,1.4997359305296663,5.85,26.94,140.63,5.22,191.08,13.6,1,,,,,,
11.0,8,8,3.03,1.946704325250652,6.62,25.95,201.13,7.75,287.23,17.16,1,,,,,,
11.0,8,8,3.03,1.946704325250652,6.62,23.6,141.14,5.98,192.49,12.37,1,,,,,,
7.0,6,6,3.03,1.0903587943399475,4.57,30.82,144.25,4.68,227.85,19.34,1,,,,,,
7.0,6,6,3.03,1.0903587943399475,4.57,41.92,144.86,3.46,185.81,19.72,1,,,,,,
7.0,6,6,3.03,1.0903587943399475,4.57,35.22,172.11,4.89,236.35,24.25,1,,,,,,
7.0,6,6,3.03,1.0903587943399475,4.57,38.85,150.04,3.86,210.83,20.94,1,,,,,,
7.0,6,6,3.03,1.0903587943399475,4.57,44.73,145.01,3.24,143.52,20.31,1,,,,,,
7.0,6,6,3.03,1.0903587943399475,4.57,25.28,90.02,3.56,139.24,12.22,1,,,,,,
3.0,4,4,3.03,0.41963153087307825,2.53,67.18,95.32,1.42,133.85,31.1,1,,,,,,
3.0,4,4,3.03,0.41963153087307825,2.53,59.55,114.66,1.93,152.53,37.23,1,,,,,,
3.0,4,4,3.03,0.41963153087307825,2.53,34.73,58.64,1.69,92.24,18.98,1,,,,,,
3.0,4,4,3.03,0.41963153087307825,2.53,41.15,81.96,1.99,106.36,26.68,1,,,,,,
3.0,4,4,3.03,0.41963153087307825,2.53,60.91,94.51,1.55,141.82,30.52,1,,,,,,
2.5,4,4,3.03,0.41983143788517036,2.28,72.16,99.05,1.37,140.01,38.18,1,,,,,,
2.5,4,4,3.03,0.41983143788517036,2.28,49.81,90.69,1.82,148.88,35.68,1,,,,,,
2.5,4,4,3.03,0.41983143788517036,2.28,48.53,81.6,1.68,112.89,31.83,1,,,,,,
3.5,4,4,3.03,0.41985560528779353,2.79,71.23,129.5,1.82,188.53,35.59,1,,,,,,
3.5,4,4,3.03,0.41985560528779353,2.79,70.4,161.4,2.29,245.42,44.86,1,,,,,,
3.5,4,4,3.03,0.41985560528779353,2.79,47.86,75.26,1.57,129.72,21.12,1,,,,,,
3.5,4,4,3.03,0.41985560528779353,2.79,37.32,57.28,1.54,82.09,16.14,1,,,,,,
6.0,6,6,3.03,1.0908617337032347,4.06,48.54,178.46,3.68,259.79,28.37,1,,,,,,
6.0,6,6,3.03,1.0908617337032347,4.06,36.19,123.73,3.42,140.24,19.53,1,,,,,,
6.0,6,6,3.03,1.0908617337032347,4.06,39.69,167.15,4.21,207.58,27.38,1,,,,,,
6.0,6,6,3.03,1.0908617337032347,4.06,47.14,148.69,3.15,219.49,23.96,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,26.9,134.47,5.0,194.8,10.71,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,52.24,193.26,3.7,278.19,15.77,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,47.76,205.72,4.31,323.5,16.69,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,43.14,202.27,4.69,281.31,16.34,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,30.94,127.46,4.12,190.45,10.1,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,31.23,180.58,5.78,303.27,14.65,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,32.19,193.94,6.02,261.26,16.93,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,28.86,140.8,4.88,203.92,12.05,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,33.52,159.66,4.76,204.9,12.62,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,40.63,204.71,5.04,272.06,16.94,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,34.58,164.24,4.75,240.98,13.36,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,25.3,123.78,4.89,190.42,9.74,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,22.95,158.7,6.92,199.27,13.44,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,33.47,177.5,5.3,280.14,15.03,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,29.82,135.33,4.54,200.95,11.38,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,33.47,166.75,4.98,251.11,13.42,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,11.27,84.92,7.54,114.43,7.11,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,28.43,155.43,5.47,161.63,12.3,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,36.2,175.82,4.86,234.45,13.71,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,41.17,181.24,4.4,252.37,15.31,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,27.26,132.65,4.87,201.05,10.82,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,37.64,199.73,5.31,300.1,16.96,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,34.58,164.93,4.77,225.41,13.66,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,29.55,147.97,5.01,164.0,10.57,1,,,,,,
11.5,5,5,3.03,0.7269503715081475,6.87,28.34,140.29,4.95,191.81,10.82,1,,,,,,
4.0,4,4,3.03,0.41995761093124506,3.04,86.74,204.64,2.36,319.47,49.95,1,,,,,,
4.0,4,4,3.03,0.41995761093124506,3.04,75.84,110.31,1.45,165.6,27.04,1,,,,,,
4.0,4,4,3.03,0.41995761093124506,3.04,58.49,109.11,1.87,191.72,26.5,1,,,,,,
4.0,4,4,3.03,0.41995761093124506,3.04,40.15,74.74,1.86,101.46,18.08,1,,,,,,
4.0,4,4,3.03,0.41995761093124506,3.04,53.3,122.99,2.31,208.21,30.07,1,,,,,,
4.0,4,4,3.03,0.41995761093124506,3.04,37.17,74.87,2.01,123.37,18.57,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,37.44,152.63,4.08,253.15,22.35,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,45.03,142.48,3.16,210.71,21.24,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,67.5,152.36,2.26,204.59,23.0,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,65.15,166.1,2.55,256.48,24.75,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,40.36,143.93,3.57,185.78,21.5,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,43.83,136.62,3.12,189.49,20.31,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,52.09,165.26,3.17,237.57,24.56,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,43.2,146.47,3.39,236.23,21.59,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,41.98,129.06,3.07,195.88,19.28,1,,,,,,
6.5,5,5,3.03,0.7270129400046353,4.32,35.75,121.5,3.4,180.26,17.74,1,,,,,,
10.0,7,7,3.03,1.5007670612756827,6.11,33.99,193.89,5.7,254.25,18.42,1,,,,,,
10.0,7,7,3.03,1.5007670612756827,6.11,36.68,180.83,4.93,264.85,16.76,1,,,,,,
10.0,7,7,3.03,1.5007670612756827,6.11,29.51,166.47,5.64,198.03,15.87,1,,,,,,
10.0,7,7,3.03,1.5007670612756827,6.11,24.69,144.42,5.85,193.92,13.6,1,,,,,,
7.0,7,7,3.03,1.5007747450184672,4.57,31.3,141.56,4.52,153.86,19.8,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,48.56,95.98,1.98,145.28,20.91,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,63.39,135.43,2.14,195.58,29.69,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,36.89,85.12,2.31,120.72,18.33,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,50.08,115.77,2.31,181.06,24.93,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,43.89,110.68,2.52,173.64,24.07,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,47.78,94.49,1.98,135.28,20.49,1,,,,,,
4.5,4,4,3.03,0.4200354084732448,3.3,59.36,149.83,2.52,220.25,32.13,1,,,,,,
8.5,7,7,3.03,1.5009762944949894,5.34,44.15,173.46,3.93,227.36,18.56,1,,,,,,
8.5,7,7,3.03,1.5009762944949894,5.34,27.43,122.16,4.45,190.01,13.2,1,,,,,,
9.5,8,8,3.03,1.9483748841069166,5.85,44.72,195.6,4.37,263.56,19.04,1,,,,,,
9.5,8,8,3.03,1.9483748841069166,5.85,35.51,165.18,4.65,222.07,16.75,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,34.97,147.1,4.21,220.6,15.91,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,26.57,109.64,4.13,188.07,12.36,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,25.56,138.18,5.41,213.04,15.75,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,44.85,189.55,4.23,270.32,21.1,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,26.95,121.48,4.51,187.77,13.65,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,24.7,112.44,4.55,157.15,12.49,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,26.04,130.98,5.03,207.42,14.36,1,,,,,,
8.5,6,6,3.03,1.091619123269083,5.34,33.64,129.25,3.84,192.03,14.27,1,,,,,,
4.5,5,5,3.03,0.7276023195957301,3.3,53.69,151.32,2.82,262.49,32.35,1,,,,,,
4.5,5,5,3.03,0.7276023195957301,3.3,54.56,149.23,2.74,230.64,31.8,1,,,,,,
4.5,5,5,3.03,0.7276023195957301,3.3,50.06,126.97,2.54,199.09,27.79,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,33.97,187.49,5.52,237.72,15.37,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,25.81,152.2,5.9,209.54,13.03,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,23.45,134.55,5.74,191.03,11.53,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,31.56,172.23,5.46,205.88,15.26,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,29.6,160.47,5.42,224.28,13.27,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,21.49,135.94,6.33,193.12,11.56,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,33.41,165.57,4.96,235.16,13.09,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,25.15,152.52,6.07,207.15,13.11,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,22.06,132.4,6.0,189.2,11.39,1,,,,,,
11.0,7,7,3.03,1.5017433366219315,6.62,27.37,152.38,5.57,216.55,12.79,1,,,,,,
8.5,8,8,3.03,1.9493198629805055,5.34,40.1,172.82,4.31,271.56,19.16,1,,,,,,
5.5,6,6,3.03,1.0923317739307523,3.81,43.1,156.94,3.64,244.6,27.71,1,,,,,,
5.5,6,6,3.03,1.0923317739307523,3.81,41.12,150.24,3.65,198.34,26.88,1,,,,,,
5.5,6,6,3.03,1.0923317739307523,3.81,38.59,136.07,3.53,192.64,24.0,1,,,,,,
3.0,4,4,3.03,0.42067022278118,2.53,59.78,91.45,1.53,129.55,30.04,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,52.49,134.3,2.56,238.86,22.97,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,51.04,120.12,2.35,157.41,21.32,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,50.85,144.88,2.85,245.15,25.72,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,42.0,117.37,2.79,191.84,20.71,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,30.72,97.84,3.19,156.7,17.33,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,48.06,105.26,2.19,171.32,18.2,1,,,,,,
5.5,4,4,3.03,0.42067145986329946,3.81,38.41,95.08,2.48,153.46,16.57,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,45.27,141.38,3.12,223.41,17.53,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,49.17,139.7,2.84,216.98,17.05,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,45.07,148.91,3.3,262.1,18.25,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,39.96,159.47,3.99,241.41,18.79,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,33.22,120.86,3.64,204.53,14.2,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,58.33,176.08,3.02,252.99,19.75,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,48.44,187.77,3.88,303.91,22.36,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,53.59,169.47,3.16,290.78,20.43,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,50.86,146.16,2.87,230.69,17.54,1,,,,,,
8.0,4,4,3.03,0.42072302957763,5.08,29.39,87.52,2.98,144.67,10.52,1,,,,,,
9.0,7,7,3.03,1.5024617326837,5.6,37.58,192.04,5.11,284.15,20.14,1,,,,,,
9.0,7,7,3.03,1.5024617326837,5.6,19.19,128.02,6.67,156.57,13.38,1,,,,,,
9.0,7,7,3.03,1.5024617326837,5.6,34.53,169.65,4.91,232.77,18.17,1,,,,,,
9.0,7,7,3.03,1.5024617326837,5.6,44.18,190.8,4.32,257.08,20.29,1,,,,,,
9.0,7,7,3.03,1.5024617326837,5.6,28.83,128.76,4.47,185.8,13.87,1,,,,,,
9.0,7,7,3.03,1.5024617326837,5.6,23.34,127.88,5.48,186.26,13.32,1,,,,,,
4.0,5,5,3.03,0.7281668447048197,3.04,36.3,86.76,2.39,115.41,21.12,1,,,,,,
4.0,5,5,3.03,0.7281668447048197,3.04,20.87,64.25,3.08,79.41,15.38,1,,,,,,
4.0,5,5,3.03,0.7281668447048197,3.04,24.8,70.07,2.83,92.36,17.47,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,60.49,226.14,3.74,320.78,28.2,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,20.44,87.37,4.28,143.72,10.9,1,,,,,,
7.5,5,4,3.03,0.7281690567219944,4.83,58.18,171.63,2.95,264.81,21.98,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,34.87,105.28,3.02,137.76,13.26,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,39.17,150.57,3.84,235.07,18.69,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,43.47,156.62,3.6,216.28,20.29,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,34.96,146.29,4.19,175.33,18.73,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,37.4,126.65,3.39,176.57,16.13,1,,,,,,
7.5,5,5,3.03,0.7281690567219944,4.83,39.17,117.22,2.99,170.45,15.41,1,,,,,,
7.5,5,4,3.03,0.7281690567219944,4.83,66.65,168.98,2.54,290.26,21.7,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,77.65,174.35,2.25,284.78,30.94,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,69.23,167.05,2.41,255.05,29.54,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,54.3,107.61,1.98,157.3,18.41,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,45.65,118.48,2.6,169.05,20.76,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,42.49,106.75,2.51,163.57,18.8,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,18.13,66.72,3.68,101.12,11.97,1,,,,,,
5.5,5,5,3.03,0.7282211826205015,3.81,29.48,81.37,2.76,120.13,14.3,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,57.48,168.34,2.93,269.7,27.06,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,33.64,111.23,3.31,166.58,17.66,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,53.97,122.89,2.28,198.16,19.38,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,60.02,153.64,2.56,247.14,24.69,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,59.62,163.62,2.74,268.79,26.5,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,47.57,131.15,2.76,182.07,20.85,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,44.46,129.13,2.9,223.38,20.27,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,55.63,107.99,1.94,176.91,17.4,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,37.52,100.53,2.68,135.45,16.39,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,52.48,114.55,2.18,189.44,18.72,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,37.66,114.52,3.04,200.58,18.64,1,,,,,,
6.0,4,4,3.03,0.42088366103510627,4.06,28.19,65.15,2.31,101.54,10.19,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,34.93,174.38,4.99,234.45,15.79,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,30.95,142.63,4.61,171.74,13.19,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,26.89,172.05,6.4,257.42,15.59,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,36.69,194.49,5.3,283.11,18.75,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,38.81,154.51,3.98,232.02,14.28,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,29.92,191.87,6.41,278.31,18.4,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,38.34,186.12,4.85,243.08,17.18,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,22.2,113.76,5.12,146.42,10.1,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,26.87,132.27,4.92,187.24,12.6,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,24.38,131.91,5.41,188.46,12.94,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,24.44,136.43,5.58,142.15,12.18,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,19.79,131.29,6.63,165.87,12.49,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,28.89,136.4,4.72,201.44,12.58,1,,,,,,
10.0,6,6,3.03,1.0927915494725846,6.11,22.64,127.98,5.65,198.4,11.62,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,53.72,220.23,4.1,279.07,20.55,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,35.62,203.88,5.72,344.53,18.89,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,26.69,157.48,5.9,248.09,15.02,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,35.88,184.64,5.15,290.8,17.18,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,27.41,126.48,4.61,193.04,12.31,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,41.15,199.13,4.84,323.85,19.71,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,31.86,198.08,6.22,325.85,18.45,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,45.87,178.23,3.89,277.88,17.29,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,28.66,138.12,4.82,222.23,13.0,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,27.57,172.83,6.27,281.86,15.21,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,53.57,188.64,3.52,263.17,18.24,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,52.94,151.9,2.87,221.82,14.6,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,39.98,175.53,4.39,279.6,16.33,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,49.18,217.59,4.42,317.91,20.86,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,41.63,163.13,3.92,263.49,14.54,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,29.08,158.7,5.46,237.48,14.67,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,26.77,124.98,4.67,174.61,12.15,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,31.51,140.67,4.46,206.7,12.92,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,31.56,157.26,4.98,248.49,14.65,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,26.06,122.63,4.71,194.29,11.85,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,36.2,105.55,2.92,161.4,9.94,1,,,,,,
10.0,5,5,3.03,0.7285276996483897,6.11,11.27,72.47,6.43,105.76,6.65,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,40.98,141.08,3.44,197.33,20.64,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,30.39,136.51,4.49,191.79,20.59,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,39.25,187.44,4.78,251.25,28.61,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,43.51,165.94,3.81,254.34,24.58,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,34.9,132.86,3.81,166.17,19.88,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,24.81,102.02,4.11,145.58,15.38,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,27.41,108.16,3.95,132.91,16.67,1,,,,,,
6.5,6,6,3.03,1.0930974700778913,4.32,38.17,134.12,3.51,213.92,20.33,1,,,,,,
9.0,5,5,3.03,0.7288060643614963,5.6,28.77,142.27,4.95,209.38,15.29,1,,,,,,
9.0,5,5,3.03,0.7288060643614963,5.6,39.41,179.33,4.55,278.47,19.01,1,,,,,,
9.0,5,5,3.03,0.7288060643614963,5.6,40.89,142.67,3.49,226.71,14.66,1,,,,,,
9.0,5,5,3.03,0.7288060643614963,5.6,34.59,153.66,4.44,190.61,16.32,1,,,,,,
